grid,nr,cvs,kappas
1,0,3.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,1,3.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,2,3.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,3,3.50000000*13.00000000,8.00000000e+01*8.00000000e+01
1,4,3.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,5,3.50000000*14.00000000,8.00000000e+01*8.00000000e+01
1,6,3.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,7,3.50000000*15.00000000,8.00000000e+01*8.00000000e+01
1,8,3.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,9,3.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,10,3.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,11,3.50000000*17.00000000,8.00000000e+01*8.00000000e+01
1,12,3.50000000*17.50000000,8.00000000e+01*8.00000000e+01
1,13,4.00000000*11.50000000,8.00000000e+01*8.00000000e+01
1,14,4.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,15,4.00000000*13.50000000,8.00000000e+01*8.00000000e+01
1,16,4.00000000*15.50000000,4.00000000e+01*4.00000000e+01
1,17,4.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,18,4.00000000*17.50000000,8.00000000e+01*8.00000000e+01
1,19,4.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,20,4.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,21,4.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,22,4.50000000*13.00000000,4.00000000e+01*4.00000000e+01
1,23,4.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,24,4.50000000*14.50000000,2.00000000e+01*2.00000000e+01
1,25,4.50000000*15.00000000,4.00000000e+01*4.00000000e+01
1,26,4.50000000*15.50000000,4.00000000e+01*4.00000000e+01
1,27,4.50000000*16.00000000,4.00000000e+01*4.00000000e+01
1,28,4.50000000*16.50000000,4.00000000e+01*4.00000000e+01
1,29,4.50000000*17.00000000,4.00000000e+01*4.00000000e+01
1,30,4.50000000*17.50000000,8.00000000e+01*8.00000000e+01
1,31,4.50000000*18.00000000,8.00000000e+01*8.00000000e+01
1,32,4.50000000*18.50000000,8.00000000e+01*8.00000000e+01
1,33,5.00000000*11.50000000,8.00000000e+01*8.00000000e+01
1,34,5.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,35,5.00000000*14.50000000,2.00000000e+01*2.00000000e+01
1,36,5.00000000*16.50000000,4.00000000e+01*4.00000000e+01
1,37,5.00000000*17.50000000,8.00000000e+01*8.00000000e+01
1,38,5.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,39,5.50000000*10.00000000,8.00000000e+01*8.00000000e+01
1,40,5.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,41,5.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,42,5.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,43,5.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,44,5.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,45,5.50000000*13.50000000,4.00000000e+01*4.00000000e+01
1,46,5.50000000*14.00000000,2.00000000e+01*2.00000000e+01
1,47,5.50000000*14.50000000,2.00000000e+01*2.00000000e+01
1,48,5.50000000*16.50000000,2.00000000e+01*2.00000000e+01
1,49,5.50000000*17.00000000,2.00000000e+01*2.00000000e+01
1,50,5.50000000*17.50000000,8.00000000e+01*8.00000000e+01
1,51,5.50000000*18.00000000,8.00000000e+01*8.00000000e+01
1,52,5.50000000*18.50000000,8.00000000e+01*8.00000000e+01
1,53,6.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,54,6.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,55,6.00000000*11.50000000,8.00000000e+01*8.00000000e+01
1,56,6.00000000*12.50000000,4.00000000e+01*4.00000000e+01
1,57,6.00000000*13.50000000,4.00000000e+01*4.00000000e+01
1,58,6.00000000*16.50000000,2.00000000e+01*2.00000000e+01
1,59,6.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,60,6.50000000*10.00000000,8.00000000e+01*8.00000000e+01
1,61,6.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,62,6.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,63,6.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,64,6.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,65,6.50000000*12.50000000,4.00000000e+01*4.00000000e+01
1,66,6.50000000*13.00000000,4.00000000e+01*4.00000000e+01
1,67,6.50000000*13.50000000,4.00000000e+01*4.00000000e+01
1,68,6.50000000*14.00000000,2.00000000e+01*2.00000000e+01
1,69,6.50000000*14.50000000,2.00000000e+01*2.00000000e+01
1,70,6.50000000*15.00000000,2.00000000e+01*2.00000000e+01
1,71,6.50000000*15.50000000,4.00000000e+01*4.00000000e+01
1,72,6.50000000*16.50000000,4.00000000e+01*4.00000000e+01
1,73,6.50000000*17.00000000,8.00000000e+01*8.00000000e+01
1,74,6.50000000*17.50000000,8.00000000e+01*8.00000000e+01
1,75,6.50000000*18.00000000,8.00000000e+01*8.00000000e+01
