6.375000000000000000e+00	6.375000000000000000e+00	1.708571919999999977e+02	2.525000000000000000e+03
6.625000000000000000e+00	6.375000000000000000e+00	1.719866410000000201e+02	2.625000000000000000e+03
6.625000000000000000e+00	6.625000000000000000e+00	1.732161330000000135e+02	2.626000000000000000e+03
6.875000000000000000e+00	6.625000000000000000e+00	1.763186910000000012e+02	2.726000000000000000e+03
6.875000000000000000e+00	6.875000000000000000e+00	1.790631109999999921e+02	2.727000000000000000e+03
7.125000000000000000e+00	6.875000000000000000e+00	1.829263359999999921e+02	2.827000000000000000e+03
7.125000000000000000e+00	7.125000000000000000e+00	1.843006980000000112e+02	2.828000000000000000e+03
7.375000000000000000e+00	7.125000000000000000e+00	1.868967145000000016e+02	2.928000000000000000e+03
7.375000000000000000e+00	7.375000000000000000e+00	1.887668209999999931e+02	2.929000000000000000e+03
7.625000000000000000e+00	7.375000000000000000e+00	1.921008264999999824e+02	3.029000000000000000e+03
7.625000000000000000e+00	7.625000000000000000e+00	1.939787389999999903e+02	3.030000000000000000e+03
7.875000000000000000e+00	7.625000000000000000e+00	1.943880184999999869e+02	3.130000000000000000e+03
7.875000000000000000e+00	7.875000000000000000e+00	1.946182049999999890e+02	3.131000000000000000e+03
8.125000000000000000e+00	7.875000000000000000e+00	1.943551764999999989e+02	3.231000000000000000e+03
8.125000000000000000e+00	8.125000000000000000e+00	1.936649840000000040e+02	3.232000000000000000e+03
8.375000000000000000e+00	8.125000000000000000e+00	1.929238300000000095e+02	3.332000000000000000e+03
8.375000000000000000e+00	8.375000000000000000e+00	1.915676359999999931e+02	3.333000000000000000e+03
8.625000000000000000e+00	8.375000000000000000e+00	1.906734739999999988e+02	3.433000000000000000e+03
8.875000000000000000e+00	8.375000000000000000e+00	1.880967195000000061e+02	3.533000000000000000e+03
8.875000000000000000e+00	8.625000000000000000e+00	1.857666365000000042e+02	3.534000000000000000e+03
8.875000000000000000e+00	8.875000000000000000e+00	1.813704070000000002e+02	3.535000000000000000e+03
9.125000000000000000e+00	8.875000000000000000e+00	1.800242565000000070e+02	3.635000000000000000e+03
9.125000000000000000e+00	9.125000000000000000e+00	1.758744189999999890e+02	3.636000000000000000e+03
9.375000000000000000e+00	9.125000000000000000e+00	1.746401674999999898e+02	3.736000000000000000e+03
9.625000000000000000e+00	9.125000000000000000e+00	1.726483115000000055e+02	3.836000000000000000e+03
9.875000000000000000e+00	9.125000000000000000e+00	1.709252620000000036e+02	3.936000000000000000e+03
9.875000000000000000e+00	9.375000000000000000e+00	1.686461965000000021e+02	3.937000000000000000e+03
9.875000000000000000e+00	9.625000000000000000e+00	1.674801554999999951e+02	3.938000000000000000e+03
1.012500000000000000e+01	9.625000000000000000e+00	1.651587504999999965e+02	4.038000000000000000e+03
1.012500000000000000e+01	9.875000000000000000e+00	1.633043905000000109e+02	4.039000000000000000e+03
1.012500000000000000e+01	1.012500000000000000e+01	1.609403409999999894e+02	4.040000000000000000e+03
1.037500000000000000e+01	1.012500000000000000e+01	1.594535190000000000e+02	4.140000000000000000e+03
1.062500000000000000e+01	1.012500000000000000e+01	1.554015890000000013e+02	4.240000000000000000e+03
1.087500000000000000e+01	1.012500000000000000e+01	1.524825840000000028e+02	4.340000000000000000e+03
1.112500000000000000e+01	1.012500000000000000e+01	1.481145165000000077e+02	4.440000000000000000e+03
1.112500000000000000e+01	1.037500000000000000e+01	1.446339234999999803e+02	4.441000000000000000e+03
1.112500000000000000e+01	1.062500000000000000e+01	1.396002965000000131e+02	4.442000000000000000e+03
1.112500000000000000e+01	1.087500000000000000e+01	1.345138999999999783e+02	4.443000000000000000e+03
1.112500000000000000e+01	1.112500000000000000e+01	1.297890690000000120e+02	4.444000000000000000e+03
1.137500000000000000e+01	1.112500000000000000e+01	1.263825235000000049e+02	4.544000000000000000e+03
1.162500000000000000e+01	1.112500000000000000e+01	1.218184254999999894e+02	4.644000000000000000e+03
1.162500000000000000e+01	1.137500000000000000e+01	1.164488754999999998e+02	4.645000000000000000e+03
1.162500000000000000e+01	1.162500000000000000e+01	1.112897729999999967e+02	4.646000000000000000e+03
1.187500000000000000e+01	1.162500000000000000e+01	1.060680470000000071e+02	4.746000000000000000e+03
1.187500000000000000e+01	1.187500000000000000e+01	1.019093069999999983e+02	4.747000000000000000e+03
1.212500000000000000e+01	1.187500000000000000e+01	9.720182499999999948e+01	4.847000000000000000e+03
1.212500000000000000e+01	1.212500000000000000e+01	9.176984899999999357e+01	4.848000000000000000e+03
1.212500000000000000e+01	1.237500000000000000e+01	8.644504050000000461e+01	4.849000000000000000e+03
1.212500000000000000e+01	1.262500000000000000e+01	8.126652100000001155e+01	4.850000000000000000e+03
1.212500000000000000e+01	1.287500000000000000e+01	7.694347899999999640e+01	4.851000000000000000e+03
1.212500000000000000e+01	1.312500000000000000e+01	7.331287050000000249e+01	4.852000000000000000e+03
1.187500000000000000e+01	1.312500000000000000e+01	7.979609800000000064e+01	4.752000000000000000e+03
1.162500000000000000e+01	1.312500000000000000e+01	8.563198249999999234e+01	4.652000000000000000e+03
1.137500000000000000e+01	1.312500000000000000e+01	9.099947900000000800e+01	4.552000000000000000e+03
1.112500000000000000e+01	1.312500000000000000e+01	9.726406049999999937e+01	4.452000000000000000e+03
1.087500000000000000e+01	1.312500000000000000e+01	1.027783494999999903e+02	4.352000000000000000e+03
1.062500000000000000e+01	1.312500000000000000e+01	1.090241540000000100e+02	4.252000000000000000e+03
1.037500000000000000e+01	1.312500000000000000e+01	1.151710040000000106e+02	4.152000000000000000e+03
1.012500000000000000e+01	1.312500000000000000e+01	1.218964675000000000e+02	4.052000000000000000e+03
9.875000000000000000e+00	1.312500000000000000e+01	1.273705789999999922e+02	3.952000000000000000e+03
9.625000000000000000e+00	1.312500000000000000e+01	1.325141130000000089e+02	3.852000000000000000e+03
9.375000000000000000e+00	1.312500000000000000e+01	1.380726520000000050e+02	3.752000000000000000e+03
9.125000000000000000e+00	1.312500000000000000e+01	1.435768070000000023e+02	3.652000000000000000e+03
8.875000000000000000e+00	1.312500000000000000e+01	1.490625794999999982e+02	3.552000000000000000e+03
8.625000000000000000e+00	1.312500000000000000e+01	1.544600960000000214e+02	3.452000000000000000e+03
8.375000000000000000e+00	1.312500000000000000e+01	1.597529514999999947e+02	3.352000000000000000e+03
8.125000000000000000e+00	1.312500000000000000e+01	1.633720629999999971e+02	3.252000000000000000e+03
7.875000000000000000e+00	1.312500000000000000e+01	1.676643559999999979e+02	3.152000000000000000e+03
7.625000000000000000e+00	1.312500000000000000e+01	1.714626475000000028e+02	3.052000000000000000e+03
