grid,nr,cvs,kappas
1,0,-1.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,1,-1.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,2,0.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,3,0.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,4,1.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,5,1.00000000*4.00000000,8.00000000e+01*8.00000000e+01
1,6,1.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,7,1.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,8,1.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,9,1.00000000*8.00000000,8.00000000e+01*8.00000000e+01
1,10,1.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,11,1.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,12,1.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,13,1.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,14,1.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,15,1.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,16,1.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,17,1.00000000*16.00000000,8.00000000e+01*8.00000000e+01
1,18,1.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,19,1.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,20,1.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,21,2.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,22,2.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,23,2.00000000*7.00000000,4.00000000e+01*4.00000000e+01
1,24,2.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,25,2.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,26,2.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,27,2.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,28,2.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,29,2.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,30,3.00000000*1.00000000,8.00000000e+01*8.00000000e+01
1,31,3.00000000*2.00000000,8.00000000e+01*8.00000000e+01
1,32,3.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,33,3.00000000*4.00000000,8.00000000e+01*8.00000000e+01
1,34,3.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,35,3.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,36,3.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,37,3.00000000*8.00000000,4.00000000e+01*4.00000000e+01
1,38,3.00000000*9.00000000,4.00000000e+01*4.00000000e+01
1,39,3.00000000*10.00000000,4.00000000e+01*4.00000000e+01
1,40,3.00000000*11.00000000,4.00000000e+01*4.00000000e+01
1,41,3.00000000*12.00000000,4.00000000e+01*4.00000000e+01
1,42,3.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,43,3.00000000*14.00000000,8.00000000e+01*8.00000000e+01
