grid,nr,cvs,kappas
2,0,5.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,1,5.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,2,5.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,3,6.00000000*18.50000000,8.00000000e+01*8.00000000e+01
2,4,6.50000000*18.50000000,4.00000000e+01*4.00000000e+01
2,5,6.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,6,6.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,7,6.50000000*20.00000000,8.00000000e+01*8.00000000e+01
2,8,6.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,9,6.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,10,6.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,11,7.00000000*19.50000000,8.00000000e+01*8.00000000e+01
2,12,7.00000000*20.50000000,8.00000000e+01*8.00000000e+01
2,13,7.00000000*21.50000000,8.00000000e+01*8.00000000e+01
2,14,7.50000000*19.50000000,4.00000000e+01*4.00000000e+01
2,15,7.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,16,7.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,17,7.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,18,8.00000000*20.50000000,8.00000000e+01*8.00000000e+01
2,19,8.00000000*21.50000000,8.00000000e+01*8.00000000e+01
2,20,8.50000000*15.50000000,4.00000000e+01*4.00000000e+01
2,21,8.50000000*16.50000000,4.00000000e+01*4.00000000e+01
2,22,8.50000000*17.00000000,4.00000000e+01*4.00000000e+01
2,23,8.50000000*17.50000000,4.00000000e+01*4.00000000e+01
2,24,8.50000000*18.50000000,4.00000000e+01*4.00000000e+01
2,25,8.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,26,8.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,27,8.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,28,9.00000000*15.50000000,8.00000000e+01*8.00000000e+01
2,29,9.00000000*16.50000000,8.00000000e+01*8.00000000e+01
2,30,9.00000000*18.50000000,4.00000000e+01*4.00000000e+01
2,31,9.50000000*14.50000000,8.00000000e+01*8.00000000e+01
2,32,9.50000000*15.00000000,8.00000000e+01*8.00000000e+01
2,33,9.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,34,9.50000000*16.00000000,8.00000000e+01*8.00000000e+01
2,35,9.50000000*16.50000000,4.00000000e+01*4.00000000e+01
2,36,9.50000000*17.00000000,4.00000000e+01*4.00000000e+01
2,37,9.50000000*17.50000000,4.00000000e+01*4.00000000e+01
2,38,9.50000000*18.50000000,4.00000000e+01*4.00000000e+01
2,39,9.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,40,9.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,41,9.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,42,9.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,43,9.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,44,10.00000000*14.50000000,8.00000000e+01*8.00000000e+01
2,45,10.00000000*15.50000000,8.00000000e+01*8.00000000e+01
2,46,10.00000000*16.50000000,8.00000000e+01*8.00000000e+01
2,47,10.00000000*18.50000000,2.00000000e+01*2.00000000e+01
2,48,10.00000000*19.50000000,2.00000000e+01*2.00000000e+01
2,49,10.00000000*20.50000000,8.00000000e+01*8.00000000e+01
2,50,10.00000000*21.50000000,8.00000000e+01*8.00000000e+01
2,51,10.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,52,10.50000000*13.00000000,8.00000000e+01*8.00000000e+01
2,53,10.50000000*13.50000000,8.00000000e+01*8.00000000e+01
2,54,10.50000000*14.00000000,8.00000000e+01*8.00000000e+01
2,55,10.50000000*14.50000000,8.00000000e+01*8.00000000e+01
2,56,10.50000000*15.00000000,8.00000000e+01*8.00000000e+01
2,57,10.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,58,10.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,59,10.50000000*17.00000000,4.00000000e+01*4.00000000e+01
2,60,10.50000000*17.50000000,4.00000000e+01*4.00000000e+01
2,61,10.50000000*18.50000000,4.00000000e+01*4.00000000e+01
2,62,10.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,63,10.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,64,10.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,65,10.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,66,10.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,67,11.00000000*12.50000000,8.00000000e+01*8.00000000e+01
2,68,11.00000000*13.50000000,8.00000000e+01*8.00000000e+01
2,69,11.00000000*14.50000000,8.00000000e+01*8.00000000e+01
2,70,11.00000000*15.50000000,8.00000000e+01*8.00000000e+01
2,71,11.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,72,11.50000000*13.00000000,8.00000000e+01*8.00000000e+01
2,73,11.50000000*13.50000000,8.00000000e+01*8.00000000e+01
2,74,11.50000000*14.00000000,8.00000000e+01*8.00000000e+01
2,75,11.50000000*14.50000000,8.00000000e+01*8.00000000e+01
2,76,11.50000000*15.00000000,8.00000000e+01*8.00000000e+01
2,77,11.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,78,11.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,79,11.50000000*17.00000000,4.00000000e+01*4.00000000e+01
2,80,11.50000000*17.50000000,4.00000000e+01*4.00000000e+01
2,81,12.00000000*12.50000000,8.00000000e+01*8.00000000e+01
2,82,12.00000000*13.50000000,8.00000000e+01*8.00000000e+01
2,83,12.00000000*15.50000000,8.00000000e+01*8.00000000e+01
2,84,12.00000000*17.50000000,4.00000000e+01*4.00000000e+01
2,85,12.50000000*10.50000000,8.00000000e+01*8.00000000e+01
2,86,12.50000000*11.00000000,8.00000000e+01*8.00000000e+01
2,87,12.50000000*11.50000000,8.00000000e+01*8.00000000e+01
2,88,12.50000000*12.00000000,8.00000000e+01*8.00000000e+01
2,89,12.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,90,12.50000000*13.00000000,8.00000000e+01*8.00000000e+01
2,91,12.50000000*13.50000000,8.00000000e+01*8.00000000e+01
2,92,12.50000000*14.50000000,8.00000000e+01*8.00000000e+01
2,93,12.50000000*15.00000000,8.00000000e+01*8.00000000e+01
2,94,12.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,95,12.50000000*16.50000000,4.00000000e+01*4.00000000e+01
2,96,12.50000000*17.50000000,4.00000000e+01*4.00000000e+01
2,97,12.50000000*18.50000000,4.00000000e+01*4.00000000e+01
2,98,12.50000000*19.00000000,4.00000000e+01*4.00000000e+01
2,99,12.50000000*19.50000000,4.00000000e+01*4.00000000e+01
2,100,12.50000000*20.00000000,4.00000000e+01*4.00000000e+01
2,101,12.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,102,12.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,103,12.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,104,13.00000000*10.50000000,8.00000000e+01*8.00000000e+01
2,105,13.00000000*11.50000000,8.00000000e+01*8.00000000e+01
2,106,13.00000000*12.50000000,8.00000000e+01*8.00000000e+01
