grid,nr,cvs,kappas
1,0,-1.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,1,-1.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,2,-1.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,3,-1.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,4,0.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,5,0.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,6,0.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,7,0.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,8,1.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,9,1.00000000*4.00000000,8.00000000e+01*8.00000000e+01
1,10,1.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,11,1.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,12,1.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,13,1.00000000*8.00000000,8.00000000e+01*8.00000000e+01
1,14,1.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,15,1.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,16,1.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,17,1.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,18,1.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,19,1.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,20,1.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,21,1.00000000*16.00000000,8.00000000e+01*8.00000000e+01
1,22,1.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,23,1.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,24,1.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,25,1.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,26,1.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,27,2.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,28,2.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,29,2.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,30,2.00000000*11.00000000,4.00000000e+01*4.00000000e+01
1,31,2.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,32,2.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,33,3.00000000*1.00000000,8.00000000e+01*8.00000000e+01
1,34,3.00000000*2.00000000,8.00000000e+01*8.00000000e+01
1,35,3.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,36,3.00000000*4.00000000,8.00000000e+01*8.00000000e+01
1,37,3.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,38,3.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,39,3.00000000*7.00000000,4.00000000e+01*4.00000000e+01
1,40,3.00000000*8.00000000,4.00000000e+01*4.00000000e+01
1,41,3.00000000*9.00000000,2.00000000e+01*2.00000000e+01
1,42,3.00000000*10.00000000,2.00000000e+01*2.00000000e+01
1,43,3.00000000*11.00000000,2.00000000e+01*2.00000000e+01
1,44,3.00000000*13.00000000,2.00000000e+01*2.00000000e+01
1,45,3.00000000*14.00000000,1.00000000e+01*1.00000000e+01
1,46,3.00000000*15.00000000,1.00000000e+01*1.00000000e+01
1,47,3.00000000*16.00000000,1.00000000e+01*1.00000000e+01
1,48,3.00000000*17.00000000,1.00000000e+01*1.00000000e+01
1,49,3.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,50,3.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,51,3.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,52,3.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,53,3.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,54,3.00000000*24.00000000,8.00000000e+01*8.00000000e+01
1,55,3.00000000*25.00000000,8.00000000e+01*8.00000000e+01
1,56,4.00000000*1.00000000,8.00000000e+01*8.00000000e+01
1,57,4.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,58,4.00000000*5.00000000,4.00000000e+01*4.00000000e+01
1,59,4.00000000*9.00000000,2.00000000e+01*2.00000000e+01
1,60,4.00000000*11.00000000,2.00000000e+01*2.00000000e+01
1,61,4.00000000*13.00000000,2.00000000e+01*2.00000000e+01
1,62,4.00000000*15.00000000,1.00000000e+01*1.00000000e+01
1,63,4.00000000*17.00000000,1.00000000e+01*1.00000000e+01
1,64,4.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,65,4.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,66,4.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,67,5.00000000*1.00000000,8.00000000e+01*8.00000000e+01
1,68,5.00000000*2.00000000,8.00000000e+01*8.00000000e+01
1,69,5.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,70,5.00000000*4.00000000,8.00000000e+01*8.00000000e+01
1,71,5.00000000*5.00000000,4.00000000e+01*4.00000000e+01
1,72,5.00000000*6.00000000,1.00000000e+01*1.00000000e+01
1,73,5.00000000*7.00000000,4.00000000e+01*4.00000000e+01
1,74,5.00000000*8.00000000,4.00000000e+01*4.00000000e+01
1,75,5.00000000*9.00000000,4.00000000e+01*4.00000000e+01
1,76,5.00000000*10.00000000,1.00000000e+01*1.00000000e+01
1,77,5.00000000*11.00000000,1.00000000e+01*1.00000000e+01
1,78,5.00000000*12.00000000,2.00000000e+01*2.00000000e+01
1,79,5.00000000*13.00000000,1.00000000e+01*1.00000000e+01
1,80,5.00000000*15.00000000,1.00000000e+01*1.00000000e+01
