grid,nr,cvs,kappas
2,0,1.50000000*10.50000000,8.00000000e+01*8.00000000e+01
2,1,1.50000000*11.00000000,8.00000000e+01*8.00000000e+01
2,2,1.50000000*11.50000000,8.00000000e+01*8.00000000e+01
2,3,2.00000000*10.50000000,8.00000000e+01*8.00000000e+01
2,4,2.00000000*11.50000000,8.00000000e+01*8.00000000e+01
2,5,2.50000000*6.50000000,8.00000000e+01*8.00000000e+01
2,6,2.50000000*7.00000000,8.00000000e+01*8.00000000e+01
2,7,2.50000000*7.50000000,8.00000000e+01*8.00000000e+01
2,8,2.50000000*8.50000000,8.00000000e+01*8.00000000e+01
2,9,2.50000000*9.00000000,8.00000000e+01*8.00000000e+01
2,10,2.50000000*9.50000000,8.00000000e+01*8.00000000e+01
2,11,2.50000000*10.00000000,8.00000000e+01*8.00000000e+01
2,12,2.50000000*10.50000000,8.00000000e+01*8.00000000e+01
2,13,2.50000000*11.00000000,8.00000000e+01*8.00000000e+01
2,14,2.50000000*11.50000000,8.00000000e+01*8.00000000e+01
2,15,2.50000000*12.50000000,4.00000000e+01*4.00000000e+01
2,16,2.50000000*13.00000000,4.00000000e+01*4.00000000e+01
2,17,2.50000000*13.50000000,4.00000000e+01*4.00000000e+01
2,18,2.50000000*14.50000000,2.00000000e+01*2.00000000e+01
2,19,2.50000000*15.00000000,2.00000000e+01*2.00000000e+01
2,20,2.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,21,2.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,22,2.50000000*17.00000000,8.00000000e+01*8.00000000e+01
2,23,2.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,24,3.00000000*6.50000000,8.00000000e+01*8.00000000e+01
2,25,3.00000000*7.50000000,8.00000000e+01*8.00000000e+01
2,26,3.00000000*8.50000000,8.00000000e+01*8.00000000e+01
2,27,3.00000000*9.50000000,8.00000000e+01*8.00000000e+01
2,28,3.00000000*11.50000000,4.00000000e+01*4.00000000e+01
2,29,3.00000000*17.50000000,8.00000000e+01*8.00000000e+01
2,30,3.50000000*4.50000000,8.00000000e+01*8.00000000e+01
2,31,3.50000000*5.00000000,8.00000000e+01*8.00000000e+01
2,32,3.50000000*5.50000000,8.00000000e+01*8.00000000e+01
2,33,3.50000000*6.50000000,8.00000000e+01*8.00000000e+01
2,34,3.50000000*7.00000000,8.00000000e+01*8.00000000e+01
2,35,3.50000000*7.50000000,8.00000000e+01*8.00000000e+01
2,36,3.50000000*8.00000000,4.00000000e+01*4.00000000e+01
2,37,3.50000000*8.50000000,8.00000000e+01*8.00000000e+01
2,38,3.50000000*9.00000000,8.00000000e+01*8.00000000e+01
2,39,3.50000000*9.50000000,4.00000000e+01*4.00000000e+01
2,40,3.50000000*10.00000000,4.00000000e+01*4.00000000e+01
2,41,3.50000000*10.50000000,4.00000000e+01*4.00000000e+01
2,42,3.50000000*11.00000000,4.00000000e+01*4.00000000e+01
2,43,3.50000000*11.50000000,4.00000000e+01*4.00000000e+01
2,44,3.50000000*13.50000000,1.00000000e+01*1.00000000e+01
2,45,3.50000000*15.50000000,1.00000000e+01*1.00000000e+01
2,46,3.50000000*16.00000000,1.00000000e+01*1.00000000e+01
2,47,3.50000000*16.50000000,2.00000000e+01*2.00000000e+01
2,48,3.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,49,3.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,50,3.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,51,3.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,52,4.00000000*4.50000000,8.00000000e+01*8.00000000e+01
2,53,4.00000000*5.50000000,8.00000000e+01*8.00000000e+01
2,54,4.00000000*6.50000000,8.00000000e+01*8.00000000e+01
2,55,4.00000000*7.50000000,8.00000000e+01*8.00000000e+01
2,56,4.00000000*8.50000000,8.00000000e+01*8.00000000e+01
2,57,4.00000000*9.50000000,2.00000000e+01*2.00000000e+01
2,58,4.00000000*11.50000000,2.00000000e+01*2.00000000e+01
2,59,4.00000000*13.50000000,2.00000000e+01*2.00000000e+01
2,60,4.00000000*15.50000000,4.00000000e+01*4.00000000e+01
2,61,4.00000000*16.50000000,4.00000000e+01*4.00000000e+01
2,62,4.00000000*17.50000000,4.00000000e+01*4.00000000e+01
2,63,4.00000000*18.50000000,8.00000000e+01*8.00000000e+01
2,64,4.50000000*4.50000000,8.00000000e+01*8.00000000e+01
2,65,4.50000000*5.50000000,8.00000000e+01*8.00000000e+01
2,66,4.50000000*6.00000000,8.00000000e+01*8.00000000e+01
2,67,4.50000000*6.50000000,8.00000000e+01*8.00000000e+01
