grid,nr,cvs,kappas
1,0,3.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,1,3.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,2,3.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,3,3.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,4,3.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,5,3.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,6,3.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,7,3.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,8,4.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,9,4.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,10,4.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,11,4.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,12,4.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,13,5.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,14,5.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,15,5.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,16,5.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,17,5.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,18,5.00000000*16.00000000,8.00000000e+01*8.00000000e+01
1,19,5.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,20,5.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,21,5.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,22,5.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,23,5.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,24,5.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,25,5.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,26,6.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,27,6.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,28,6.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,29,6.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,30,6.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,31,6.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,32,7.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,33,7.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,34,7.00000000*13.00000000,8.00000000e+01*8.00000000e+01
