grid,nr,cvs,kappas
1,0,2.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,1,2.50000000*15.00000000,8.00000000e+01*8.00000000e+01
1,2,2.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,3,3.00000000*14.50000000,8.00000000e+01*8.00000000e+01
1,4,3.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,5,3.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,6,3.50000000*13.00000000,8.00000000e+01*8.00000000e+01
1,7,3.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,8,3.50000000*14.00000000,8.00000000e+01*8.00000000e+01
1,9,3.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,10,3.50000000*15.00000000,8.00000000e+01*8.00000000e+01
1,11,3.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,12,3.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,13,3.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,14,4.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,15,4.00000000*13.50000000,8.00000000e+01*8.00000000e+01
1,16,4.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,17,4.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,18,4.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,19,4.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,20,4.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,21,4.50000000*13.00000000,8.00000000e+01*8.00000000e+01
1,22,4.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,23,4.50000000*14.00000000,8.00000000e+01*8.00000000e+01
1,24,4.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,25,4.50000000*15.00000000,4.00000000e+01*4.00000000e+01
1,26,4.50000000*15.50000000,4.00000000e+01*4.00000000e+01
1,27,4.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,28,4.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,29,5.00000000*11.50000000,8.00000000e+01*8.00000000e+01
1,30,5.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,31,5.00000000*13.50000000,8.00000000e+01*8.00000000e+01
1,32,5.00000000*14.50000000,4.00000000e+01*4.00000000e+01
1,33,5.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,34,5.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,35,5.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,36,5.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,37,5.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,38,5.50000000*13.00000000,8.00000000e+01*8.00000000e+01
1,39,5.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,40,5.50000000*14.00000000,8.00000000e+01*8.00000000e+01
1,41,5.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,42,5.50000000*15.00000000,8.00000000e+01*8.00000000e+01
1,43,5.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,44,5.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,45,5.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,46,6.00000000*11.50000000,8.00000000e+01*8.00000000e+01
1,47,6.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,48,6.00000000*13.50000000,8.00000000e+01*8.00000000e+01
1,49,6.00000000*14.50000000,8.00000000e+01*8.00000000e+01
1,50,6.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,51,6.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,52,6.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,53,6.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,54,6.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,55,6.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,56,6.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,57,6.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,58,6.50000000*14.50000000,4.00000000e+01*4.00000000e+01
1,59,6.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,60,6.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,61,6.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,62,7.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,63,7.00000000*11.50000000,8.00000000e+01*8.00000000e+01
1,64,7.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,65,7.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,66,7.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,67,7.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,68,7.50000000*10.00000000,8.00000000e+01*8.00000000e+01
1,69,7.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,70,7.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,71,7.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,72,7.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,73,7.50000000*12.50000000,4.00000000e+01*4.00000000e+01
1,74,7.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,75,7.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,76,7.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,77,8.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,78,8.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,79,8.00000000*11.50000000,8.00000000e+01*8.00000000e+01
1,80,8.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,81,8.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,82,8.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,83,8.50000000*9.00000000,8.00000000e+01*8.00000000e+01
1,84,8.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,85,8.50000000*10.00000000,8.00000000e+01*8.00000000e+01
1,86,8.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,87,8.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,88,8.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,89,8.50000000*12.00000000,4.00000000e+01*4.00000000e+01
1,90,8.50000000*12.50000000,4.00000000e+01*4.00000000e+01
1,91,8.50000000*13.00000000,8.00000000e+01*8.00000000e+01
1,92,8.50000000*13.50000000,4.00000000e+01*4.00000000e+01
1,93,8.50000000*14.00000000,4.00000000e+01*4.00000000e+01
1,94,8.50000000*14.50000000,4.00000000e+01*4.00000000e+01
1,95,8.50000000*15.00000000,8.00000000e+01*8.00000000e+01
1,96,8.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,97,8.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,98,8.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,99,9.00000000*8.50000000,8.00000000e+01*8.00000000e+01
1,100,9.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,101,9.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,102,9.00000000*12.50000000,4.00000000e+01*4.00000000e+01
1,103,9.00000000*14.50000000,4.00000000e+01*4.00000000e+01
1,104,9.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,105,9.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,106,9.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,107,9.50000000*8.00000000,8.00000000e+01*8.00000000e+01
1,108,9.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,109,9.50000000*9.00000000,8.00000000e+01*8.00000000e+01
