grid,nr,cvs,kappas
2,0,6.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,1,6.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,2,6.50000000*17.00000000,8.00000000e+01*8.00000000e+01
2,3,6.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,4,6.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,5,6.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,6,6.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,7,7.00000000*15.50000000,8.00000000e+01*8.00000000e+01
2,8,7.00000000*17.50000000,8.00000000e+01*8.00000000e+01
2,9,7.00000000*18.50000000,8.00000000e+01*8.00000000e+01
2,10,7.00000000*19.50000000,8.00000000e+01*8.00000000e+01
2,11,7.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,12,7.50000000*16.00000000,8.00000000e+01*8.00000000e+01
2,13,7.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,14,7.50000000*17.00000000,8.00000000e+01*8.00000000e+01
2,15,7.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,16,7.50000000*18.00000000,8.00000000e+01*8.00000000e+01
2,17,7.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,18,7.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,19,7.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,20,7.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,21,7.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,22,8.00000000*16.50000000,8.00000000e+01*8.00000000e+01
2,23,8.00000000*17.50000000,8.00000000e+01*8.00000000e+01
2,24,8.00000000*18.50000000,4.00000000e+01*4.00000000e+01
2,25,8.00000000*19.50000000,8.00000000e+01*8.00000000e+01
2,26,8.00000000*20.50000000,8.00000000e+01*8.00000000e+01
2,27,8.00000000*21.50000000,8.00000000e+01*8.00000000e+01
2,28,8.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,29,8.50000000*17.00000000,8.00000000e+01*8.00000000e+01
2,30,8.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,31,8.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,32,8.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,33,8.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,34,8.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,35,8.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,36,8.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,37,9.00000000*16.50000000,8.00000000e+01*8.00000000e+01
2,38,9.00000000*17.50000000,4.00000000e+01*4.00000000e+01
2,39,9.00000000*19.50000000,4.00000000e+01*4.00000000e+01
2,40,9.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,41,9.50000000*17.00000000,8.00000000e+01*8.00000000e+01
2,42,9.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,43,9.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,44,10.00000000*16.50000000,8.00000000e+01*8.00000000e+01
2,45,10.00000000*19.50000000,4.00000000e+01*4.00000000e+01
2,46,10.50000000*14.50000000,8.00000000e+01*8.00000000e+01
2,47,10.50000000*15.00000000,8.00000000e+01*8.00000000e+01
2,48,10.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,49,10.50000000*16.00000000,8.00000000e+01*8.00000000e+01
2,50,10.50000000*16.50000000,8.00000000e+01*8.00000000e+01
