grid,nr,cvs,kappas
2,0,1.50000000*6.50000000,8.00000000e+01*8.00000000e+01
2,1,1.50000000*7.00000000,8.00000000e+01*8.00000000e+01
2,2,1.50000000*7.50000000,8.00000000e+01*8.00000000e+01
2,3,2.00000000*6.50000000,8.00000000e+01*8.00000000e+01
2,4,2.00000000*7.50000000,8.00000000e+01*8.00000000e+01
2,5,2.50000000*6.50000000,8.00000000e+01*8.00000000e+01
2,6,2.50000000*7.50000000,8.00000000e+01*8.00000000e+01
2,7,2.50000000*8.50000000,8.00000000e+01*8.00000000e+01
2,8,2.50000000*9.00000000,8.00000000e+01*8.00000000e+01
2,9,2.50000000*9.50000000,8.00000000e+01*8.00000000e+01
2,10,2.50000000*10.50000000,8.00000000e+01*8.00000000e+01
2,11,2.50000000*11.00000000,8.00000000e+01*8.00000000e+01
2,12,2.50000000*11.50000000,8.00000000e+01*8.00000000e+01
2,13,2.50000000*12.00000000,8.00000000e+01*8.00000000e+01
2,14,2.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,15,2.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,16,2.50000000*16.00000000,8.00000000e+01*8.00000000e+01
2,17,2.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,18,3.00000000*7.50000000,8.00000000e+01*8.00000000e+01
2,19,3.00000000*8.50000000,8.00000000e+01*8.00000000e+01
2,20,3.00000000*10.50000000,8.00000000e+01*8.00000000e+01
2,21,3.00000000*12.50000000,8.00000000e+01*8.00000000e+01
2,22,3.00000000*15.50000000,8.00000000e+01*8.00000000e+01
2,23,3.00000000*16.50000000,8.00000000e+01*8.00000000e+01
2,24,3.50000000*6.50000000,8.00000000e+01*8.00000000e+01
2,25,3.50000000*7.00000000,8.00000000e+01*8.00000000e+01
2,26,3.50000000*7.50000000,8.00000000e+01*8.00000000e+01
2,27,3.50000000*8.00000000,8.00000000e+01*8.00000000e+01
2,28,3.50000000*8.50000000,4.00000000e+01*4.00000000e+01
2,29,3.50000000*9.00000000,4.00000000e+01*4.00000000e+01
2,30,3.50000000*9.50000000,8.00000000e+01*8.00000000e+01
2,31,3.50000000*10.00000000,8.00000000e+01*8.00000000e+01
2,32,3.50000000*10.50000000,4.00000000e+01*4.00000000e+01
2,33,3.50000000*11.00000000,8.00000000e+01*8.00000000e+01
2,34,3.50000000*11.50000000,4.00000000e+01*4.00000000e+01
2,35,3.50000000*12.00000000,8.00000000e+01*8.00000000e+01
2,36,3.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,37,3.50000000*14.50000000,8.00000000e+01*8.00000000e+01
2,38,3.50000000*15.00000000,8.00000000e+01*8.00000000e+01
2,39,3.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,40,3.50000000*16.00000000,8.00000000e+01*8.00000000e+01
2,41,3.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,42,4.00000000*7.50000000,8.00000000e+01*8.00000000e+01
2,43,4.00000000*9.50000000,4.00000000e+01*4.00000000e+01
2,44,4.00000000*10.50000000,4.00000000e+01*4.00000000e+01
2,45,4.00000000*15.50000000,8.00000000e+01*8.00000000e+01
2,46,4.50000000*3.50000000,8.00000000e+01*8.00000000e+01
2,47,4.50000000*6.50000000,8.00000000e+01*8.00000000e+01
2,48,4.50000000*7.00000000,8.00000000e+01*8.00000000e+01
2,49,4.50000000*7.50000000,4.00000000e+01*4.00000000e+01
2,50,4.50000000*8.00000000,4.00000000e+01*4.00000000e+01
2,51,4.50000000*8.50000000,4.00000000e+01*4.00000000e+01
2,52,4.50000000*9.00000000,2.00000000e+01*2.00000000e+01
2,53,4.50000000*9.50000000,4.00000000e+01*4.00000000e+01
2,54,4.50000000*10.50000000,4.00000000e+01*4.00000000e+01
2,55,4.50000000*11.50000000,4.00000000e+01*4.00000000e+01
2,56,4.50000000*12.00000000,4.00000000e+01*4.00000000e+01
2,57,4.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,58,4.50000000*13.00000000,8.00000000e+01*8.00000000e+01
2,59,4.50000000*13.50000000,8.00000000e+01*8.00000000e+01
2,60,4.50000000*14.00000000,8.00000000e+01*8.00000000e+01
2,61,4.50000000*14.50000000,8.00000000e+01*8.00000000e+01
2,62,4.50000000*15.00000000,8.00000000e+01*8.00000000e+01
2,63,4.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,64,4.50000000*16.00000000,8.00000000e+01*8.00000000e+01
2,65,4.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,66,4.50000000*17.00000000,8.00000000e+01*8.00000000e+01
2,67,4.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,68,4.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,69,4.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,70,4.50000000*20.00000000,8.00000000e+01*8.00000000e+01
2,71,4.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,72,5.00000000*3.50000000,4.00000000e+01*4.00000000e+01
2,73,5.00000000*6.50000000,2.00000000e+01*2.00000000e+01
2,74,5.00000000*7.50000000,4.00000000e+01*4.00000000e+01
2,75,5.00000000*8.50000000,4.00000000e+01*4.00000000e+01
2,76,5.00000000*10.50000000,4.00000000e+01*4.00000000e+01
2,77,5.00000000*11.50000000,4.00000000e+01*4.00000000e+01
2,78,5.00000000*12.50000000,4.00000000e+01*4.00000000e+01
2,79,5.00000000*13.50000000,8.00000000e+01*8.00000000e+01
2,80,5.00000000*15.50000000,8.00000000e+01*8.00000000e+01
2,81,5.00000000*16.50000000,8.00000000e+01*8.00000000e+01
2,82,5.00000000*18.50000000,8.00000000e+01*8.00000000e+01
2,83,5.00000000*19.50000000,8.00000000e+01*8.00000000e+01
2,84,5.00000000*20.50000000,8.00000000e+01*8.00000000e+01
2,85,5.50000000*2.50000000,8.00000000e+01*8.00000000e+01
2,86,5.50000000*3.00000000,8.00000000e+01*8.00000000e+01
2,87,5.50000000*3.50000000,8.00000000e+01*8.00000000e+01
2,88,5.50000000*5.50000000,8.00000000e+01*8.00000000e+01
2,89,5.50000000*6.00000000,8.00000000e+01*8.00000000e+01
2,90,5.50000000*6.50000000,8.00000000e+01*8.00000000e+01
2,91,5.50000000*7.00000000,4.00000000e+01*4.00000000e+01
2,92,5.50000000*7.50000000,4.00000000e+01*4.00000000e+01
2,93,5.50000000*8.00000000,4.00000000e+01*4.00000000e+01
2,94,5.50000000*8.50000000,4.00000000e+01*4.00000000e+01
2,95,5.50000000*9.00000000,4.00000000e+01*4.00000000e+01
2,96,5.50000000*9.50000000,4.00000000e+01*4.00000000e+01
2,97,5.50000000*10.00000000,4.00000000e+01*4.00000000e+01
2,98,5.50000000*10.50000000,4.00000000e+01*4.00000000e+01
2,99,5.50000000*11.50000000,4.00000000e+01*4.00000000e+01
2,100,5.50000000*12.50000000,4.00000000e+01*4.00000000e+01
2,101,5.50000000*13.00000000,4.00000000e+01*4.00000000e+01
2,102,5.50000000*13.50000000,4.00000000e+01*4.00000000e+01
2,103,5.50000000*14.50000000,4.00000000e+01*4.00000000e+01
2,104,5.50000000*15.50000000,4.00000000e+01*4.00000000e+01
2,105,5.50000000*16.00000000,4.00000000e+01*4.00000000e+01
2,106,5.50000000*16.50000000,4.00000000e+01*4.00000000e+01
2,107,5.50000000*17.00000000,8.00000000e+01*8.00000000e+01
2,108,5.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,109,5.50000000*18.00000000,8.00000000e+01*8.00000000e+01
2,110,5.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,111,5.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,112,5.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,113,5.50000000*20.00000000,8.00000000e+01*8.00000000e+01
2,114,5.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,115,5.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,116,5.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,117,6.00000000*2.50000000,8.00000000e+01*8.00000000e+01
2,118,6.00000000*3.50000000,8.00000000e+01*8.00000000e+01
2,119,6.00000000*6.50000000,2.00000000e+01*2.00000000e+01
2,120,6.00000000*7.50000000,4.00000000e+01*4.00000000e+01
2,121,6.00000000*14.50000000,4.00000000e+01*4.00000000e+01
2,122,6.00000000*16.50000000,4.00000000e+01*4.00000000e+01
2,123,6.00000000*20.50000000,8.00000000e+01*8.00000000e+01
2,124,6.00000000*21.50000000,8.00000000e+01*8.00000000e+01
2,125,6.50000000*2.50000000,8.00000000e+01*8.00000000e+01
2,126,6.50000000*3.00000000,8.00000000e+01*8.00000000e+01
