grid,nr,cvs,kappas
1,0,1.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,1,1.00000000*8.00000000,8.00000000e+01*8.00000000e+01
1,2,1.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,3,1.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,4,1.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,5,1.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,6,1.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,7,1.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,8,1.00000000*16.00000000,8.00000000e+01*8.00000000e+01
1,9,1.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,10,1.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,11,1.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,12,2.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,13,2.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,14,2.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,15,2.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,16,2.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,17,2.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,18,2.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,19,3.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,20,3.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,21,3.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,22,3.00000000*8.00000000,8.00000000e+01*8.00000000e+01
1,23,3.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,24,3.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,25,3.00000000*11.00000000,4.00000000e+01*4.00000000e+01
1,26,3.00000000*12.00000000,4.00000000e+01*4.00000000e+01
1,27,3.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,28,3.00000000*14.00000000,4.00000000e+01*4.00000000e+01
1,29,3.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,30,3.00000000*16.00000000,8.00000000e+01*8.00000000e+01
1,31,3.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,32,3.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,33,3.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,34,3.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,35,3.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,36,3.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,37,3.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,38,3.00000000*24.00000000,8.00000000e+01*8.00000000e+01
1,39,3.00000000*25.00000000,8.00000000e+01*8.00000000e+01
1,40,4.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,41,4.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,42,4.00000000*11.00000000,1.00000000e+01*1.00000000e+01
1,43,4.00000000*13.00000000,4.00000000e+01*4.00000000e+01
1,44,4.00000000*15.00000000,2.00000000e+01*2.00000000e+01
1,45,4.00000000*17.00000000,4.00000000e+01*4.00000000e+01
1,46,4.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,47,4.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,48,4.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,49,5.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,50,5.00000000*4.00000000,8.00000000e+01*8.00000000e+01
1,51,5.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,52,5.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,53,5.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,54,5.00000000*11.00000000,1.00000000e+01*1.00000000e+01
1,55,5.00000000*13.00000000,2.00000000e+01*2.00000000e+01
1,56,5.00000000*14.00000000,2.00000000e+01*2.00000000e+01
1,57,5.00000000*15.00000000,2.00000000e+01*2.00000000e+01
1,58,5.00000000*16.00000000,2.00000000e+01*2.00000000e+01
1,59,5.00000000*17.00000000,2.00000000e+01*2.00000000e+01
1,60,5.00000000*18.00000000,4.00000000e+01*4.00000000e+01
1,61,5.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,62,5.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,63,5.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,64,5.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,65,5.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,66,5.00000000*24.00000000,8.00000000e+01*8.00000000e+01
1,67,5.00000000*25.00000000,8.00000000e+01*8.00000000e+01
1,68,6.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,69,6.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,70,6.00000000*7.00000000,4.00000000e+01*4.00000000e+01
1,71,6.00000000*13.00000000,1.00000000e+01*1.00000000e+01
1,72,6.00000000*15.00000000,1.00000000e+01*1.00000000e+01
1,73,6.00000000*17.00000000,2.00000000e+01*2.00000000e+01
1,74,6.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,75,6.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,76,6.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,77,7.00000000*1.00000000,8.00000000e+01*8.00000000e+01
1,78,7.00000000*2.00000000,8.00000000e+01*8.00000000e+01
1,79,7.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,80,7.00000000*4.00000000,8.00000000e+01*8.00000000e+01
1,81,7.00000000*5.00000000,4.00000000e+01*4.00000000e+01
1,82,7.00000000*6.00000000,4.00000000e+01*4.00000000e+01
1,83,7.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,84,7.00000000*8.00000000,8.00000000e+01*8.00000000e+01
1,85,7.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,86,7.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,87,7.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,88,7.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,89,7.00000000*14.00000000,2.00000000e+01*2.00000000e+01
1,90,7.00000000*15.00000000,2.00000000e+01*2.00000000e+01
1,91,7.00000000*16.00000000,1.00000000e+01*1.00000000e+01
1,92,7.00000000*17.00000000,1.00000000e+01*1.00000000e+01
1,93,7.00000000*18.00000000,2.00000000e+01*2.00000000e+01
1,94,7.00000000*19.00000000,2.00000000e+01*2.00000000e+01
1,95,7.00000000*20.00000000,2.00000000e+01*2.00000000e+01
1,96,7.00000000*21.00000000,4.00000000e+01*4.00000000e+01
1,97,7.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,98,7.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,99,7.00000000*24.00000000,8.00000000e+01*8.00000000e+01
1,100,7.00000000*25.00000000,8.00000000e+01*8.00000000e+01
1,101,8.00000000*1.00000000,8.00000000e+01*8.00000000e+01
1,102,8.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,103,8.00000000*5.00000000,1.00000000e+01*1.00000000e+01
1,104,8.00000000*7.00000000,4.00000000e+01*4.00000000e+01
1,105,8.00000000*9.00000000,4.00000000e+01*4.00000000e+01
1,106,8.00000000*13.00000000,4.00000000e+01*4.00000000e+01
1,107,8.00000000*15.00000000,4.00000000e+01*4.00000000e+01
1,108,8.00000000*17.00000000,4.00000000e+01*4.00000000e+01
1,109,8.00000000*19.00000000,2.00000000e+01*2.00000000e+01
1,110,8.00000000*21.00000000,4.00000000e+01*4.00000000e+01
1,111,8.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,112,9.00000000*1.00000000,8.00000000e+01*8.00000000e+01
1,113,9.00000000*2.00000000,8.00000000e+01*8.00000000e+01
1,114,9.00000000*3.00000000,8.00000000e+01*8.00000000e+01
1,115,9.00000000*5.00000000,4.00000000e+01*4.00000000e+01
1,116,9.00000000*7.00000000,4.00000000e+01*4.00000000e+01
1,117,9.00000000*8.00000000,4.00000000e+01*4.00000000e+01
1,118,9.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,119,9.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,120,9.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,121,9.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,122,9.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,123,9.00000000*14.00000000,1.00000000e+01*1.00000000e+01
1,124,9.00000000*15.00000000,1.00000000e+01*1.00000000e+01
1,125,9.00000000*16.00000000,1.00000000e+01*1.00000000e+01
1,126,9.00000000*17.00000000,1.00000000e+01*1.00000000e+01
1,127,9.00000000*18.00000000,1.00000000e+01*1.00000000e+01
1,128,9.00000000*19.00000000,2.00000000e+01*2.00000000e+01
1,129,9.00000000*20.00000000,2.00000000e+01*2.00000000e+01
1,130,9.00000000*21.00000000,4.00000000e+01*4.00000000e+01
1,131,9.00000000*22.00000000,4.00000000e+01*4.00000000e+01
1,132,9.00000000*23.00000000,4.00000000e+01*4.00000000e+01
1,133,9.00000000*24.00000000,8.00000000e+01*8.00000000e+01
1,134,9.00000000*25.00000000,8.00000000e+01*8.00000000e+01
1,135,10.00000000*1.00000000,8.00000000e+01*8.00000000e+01
1,136,10.00000000*3.00000000,8.00000000e+01*8.00000000e+01
