grid,nr,cvs,kappas
2,0,2.50000000*10.50000000,8.00000000e+01*8.00000000e+01
2,1,2.50000000*11.00000000,8.00000000e+01*8.00000000e+01
2,2,2.50000000*11.50000000,8.00000000e+01*8.00000000e+01
2,3,2.50000000*12.00000000,8.00000000e+01*8.00000000e+01
2,4,2.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,5,2.50000000*13.50000000,8.00000000e+01*8.00000000e+01
2,6,2.50000000*14.50000000,8.00000000e+01*8.00000000e+01
2,7,3.00000000*10.50000000,8.00000000e+01*8.00000000e+01
2,8,3.00000000*12.50000000,8.00000000e+01*8.00000000e+01
2,9,3.00000000*13.50000000,8.00000000e+01*8.00000000e+01
2,10,3.00000000*14.50000000,8.00000000e+01*8.00000000e+01
2,11,3.50000000*10.50000000,8.00000000e+01*8.00000000e+01
2,12,3.50000000*11.00000000,8.00000000e+01*8.00000000e+01
2,13,3.50000000*11.50000000,8.00000000e+01*8.00000000e+01
2,14,3.50000000*12.00000000,8.00000000e+01*8.00000000e+01
2,15,3.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,16,3.50000000*13.00000000,8.00000000e+01*8.00000000e+01
2,17,3.50000000*13.50000000,8.00000000e+01*8.00000000e+01
2,18,3.50000000*14.00000000,8.00000000e+01*8.00000000e+01
2,19,3.50000000*14.50000000,8.00000000e+01*8.00000000e+01
2,20,3.50000000*15.00000000,8.00000000e+01*8.00000000e+01
2,21,3.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,22,3.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,23,3.50000000*17.00000000,8.00000000e+01*8.00000000e+01
2,24,3.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,25,4.00000000*12.50000000,8.00000000e+01*8.00000000e+01
2,26,4.00000000*16.50000000,8.00000000e+01*8.00000000e+01
2,27,4.50000000*11.50000000,4.00000000e+01*4.00000000e+01
2,28,4.50000000*12.00000000,8.00000000e+01*8.00000000e+01
2,29,4.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,30,4.50000000*13.50000000,4.00000000e+01*4.00000000e+01
2,31,4.50000000*14.00000000,8.00000000e+01*8.00000000e+01
2,32,4.50000000*14.50000000,4.00000000e+01*4.00000000e+01
2,33,4.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,34,4.50000000*16.00000000,8.00000000e+01*8.00000000e+01
2,35,4.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,36,4.50000000*17.00000000,8.00000000e+01*8.00000000e+01
2,37,4.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,38,4.50000000*18.00000000,8.00000000e+01*8.00000000e+01
2,39,4.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,40,5.00000000*12.50000000,4.00000000e+01*4.00000000e+01
2,41,5.00000000*13.50000000,4.00000000e+01*4.00000000e+01
2,42,5.00000000*14.50000000,4.00000000e+01*4.00000000e+01
2,43,5.00000000*16.50000000,4.00000000e+01*4.00000000e+01
2,44,5.00000000*17.50000000,8.00000000e+01*8.00000000e+01
2,45,5.00000000*18.50000000,8.00000000e+01*8.00000000e+01
2,46,5.50000000*6.50000000,8.00000000e+01*8.00000000e+01
2,47,5.50000000*7.00000000,8.00000000e+01*8.00000000e+01
2,48,5.50000000*7.50000000,8.00000000e+01*8.00000000e+01
2,49,5.50000000*10.50000000,4.00000000e+01*4.00000000e+01
2,50,5.50000000*11.00000000,2.00000000e+01*2.00000000e+01
2,51,5.50000000*11.50000000,4.00000000e+01*4.00000000e+01
2,52,5.50000000*12.00000000,2.00000000e+01*2.00000000e+01
2,53,5.50000000*12.50000000,1.00000000e+01*1.00000000e+01
2,54,5.50000000*13.00000000,2.00000000e+01*2.00000000e+01
2,55,5.50000000*13.50000000,2.00000000e+01*2.00000000e+01
2,56,5.50000000*14.50000000,2.00000000e+01*2.00000000e+01
2,57,5.50000000*16.50000000,4.00000000e+01*4.00000000e+01
2,58,5.50000000*17.00000000,4.00000000e+01*4.00000000e+01
2,59,5.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,60,5.50000000*18.00000000,8.00000000e+01*8.00000000e+01
2,61,5.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,62,5.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,63,5.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,64,6.00000000*7.50000000,8.00000000e+01*8.00000000e+01
2,65,6.00000000*11.50000000,4.00000000e+01*4.00000000e+01
2,66,6.00000000*14.50000000,2.00000000e+01*2.00000000e+01
2,67,6.00000000*16.50000000,4.00000000e+01*4.00000000e+01
2,68,6.00000000*18.50000000,8.00000000e+01*8.00000000e+01
2,69,6.50000000*4.50000000,8.00000000e+01*8.00000000e+01
2,70,6.50000000*5.00000000,8.00000000e+01*8.00000000e+01
2,71,6.50000000*5.50000000,8.00000000e+01*8.00000000e+01
2,72,6.50000000*6.00000000,8.00000000e+01*8.00000000e+01
2,73,6.50000000*6.50000000,8.00000000e+01*8.00000000e+01
2,74,6.50000000*7.00000000,8.00000000e+01*8.00000000e+01
2,75,6.50000000*7.50000000,8.00000000e+01*8.00000000e+01
2,76,6.50000000*10.50000000,4.00000000e+01*4.00000000e+01
2,77,6.50000000*11.00000000,4.00000000e+01*4.00000000e+01
2,78,6.50000000*11.50000000,4.00000000e+01*4.00000000e+01
2,79,6.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,80,6.50000000*13.00000000,8.00000000e+01*8.00000000e+01
2,81,6.50000000*13.50000000,8.00000000e+01*8.00000000e+01
2,82,6.50000000*14.00000000,1.00000000e+01*1.00000000e+01
2,83,6.50000000*14.50000000,1.00000000e+01*1.00000000e+01
2,84,6.50000000*15.50000000,4.00000000e+01*4.00000000e+01
2,85,6.50000000*16.00000000,4.00000000e+01*4.00000000e+01
2,86,6.50000000*16.50000000,2.00000000e+01*2.00000000e+01
2,87,6.50000000*17.00000000,2.00000000e+01*2.00000000e+01
2,88,6.50000000*17.50000000,4.00000000e+01*4.00000000e+01
2,89,6.50000000*18.00000000,4.00000000e+01*4.00000000e+01
2,90,6.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,91,6.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,92,6.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,93,6.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,94,6.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,95,6.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,96,7.00000000*4.50000000,8.00000000e+01*8.00000000e+01
2,97,7.00000000*5.50000000,8.00000000e+01*8.00000000e+01
2,98,7.00000000*6.50000000,4.00000000e+01*4.00000000e+01
2,99,7.00000000*13.50000000,2.00000000e+01*2.00000000e+01
2,100,7.00000000*14.50000000,2.00000000e+01*2.00000000e+01
2,101,7.00000000*15.50000000,4.00000000e+01*4.00000000e+01
2,102,7.00000000*16.50000000,4.00000000e+01*4.00000000e+01
2,103,7.00000000*18.50000000,8.00000000e+01*8.00000000e+01
2,104,7.00000000*19.50000000,8.00000000e+01*8.00000000e+01
2,105,7.00000000*20.50000000,8.00000000e+01*8.00000000e+01
2,106,7.00000000*21.50000000,8.00000000e+01*8.00000000e+01
2,107,7.50000000*4.50000000,8.00000000e+01*8.00000000e+01
2,108,7.50000000*5.00000000,8.00000000e+01*8.00000000e+01
