grid,nr,cvs,kappas
1,0,3.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,1,3.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,2,3.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,3,3.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,4,3.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,5,3.00000000*16.00000000,8.00000000e+01*8.00000000e+01
1,6,3.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,7,3.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,8,3.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,9,3.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,10,3.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,11,3.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,12,3.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,13,4.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,14,4.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,15,4.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,16,4.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,17,4.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,18,4.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,19,5.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,20,5.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,21,5.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,22,5.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,23,5.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,24,5.00000000*16.00000000,4.00000000e+01*4.00000000e+01
1,25,5.00000000*17.00000000,2.00000000e+01*2.00000000e+01
1,26,5.00000000*18.00000000,4.00000000e+01*4.00000000e+01
1,27,5.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,28,5.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,29,5.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,30,5.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,31,5.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,32,6.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,33,6.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,34,6.00000000*17.00000000,2.00000000e+01*2.00000000e+01
1,35,6.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,36,6.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,37,6.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,38,7.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,39,7.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,40,7.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,41,7.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,42,7.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,43,7.00000000*14.00000000,4.00000000e+01*4.00000000e+01
1,44,7.00000000*15.00000000,2.00000000e+01*2.00000000e+01
1,45,7.00000000*16.00000000,1.00000000e+01*1.00000000e+01
1,46,7.00000000*17.00000000,4.00000000e+01*4.00000000e+01
1,47,7.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,48,7.00000000*20.00000000,4.00000000e+01*4.00000000e+01
1,49,7.00000000*21.00000000,4.00000000e+01*4.00000000e+01
1,50,7.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,51,7.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,52,7.00000000*24.00000000,8.00000000e+01*8.00000000e+01
1,53,7.00000000*25.00000000,8.00000000e+01*8.00000000e+01
1,54,8.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,55,8.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,56,8.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,57,8.00000000*15.00000000,4.00000000e+01*4.00000000e+01
1,58,8.00000000*19.00000000,1.00000000e+01*1.00000000e+01
1,59,8.00000000*21.00000000,4.00000000e+01*4.00000000e+01
1,60,8.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,61,9.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,62,9.00000000*8.00000000,8.00000000e+01*8.00000000e+01
1,63,9.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,64,9.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,65,9.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,66,9.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,67,9.00000000*13.00000000,4.00000000e+01*4.00000000e+01
