grid,nr,cvs,kappas
1,0,5.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,1,5.00000000*16.00000000,8.00000000e+01*8.00000000e+01
1,2,5.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,3,5.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,4,5.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,5,5.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,6,5.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,7,5.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,8,5.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,9,6.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,10,6.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,11,6.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,12,6.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,13,6.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,14,7.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,15,7.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,16,7.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,17,7.00000000*16.00000000,4.00000000e+01*4.00000000e+01
1,18,7.00000000*17.00000000,4.00000000e+01*4.00000000e+01
1,19,7.00000000*18.00000000,4.00000000e+01*4.00000000e+01
1,20,7.00000000*19.00000000,2.00000000e+01*2.00000000e+01
1,21,7.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,22,7.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,23,7.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,24,8.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,25,8.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,26,8.00000000*17.00000000,4.00000000e+01*4.00000000e+01
1,27,8.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,28,8.00000000*21.00000000,4.00000000e+01*4.00000000e+01
1,29,8.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,30,9.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,31,9.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,32,9.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,33,9.00000000*16.00000000,8.00000000e+01*8.00000000e+01
1,34,9.00000000*17.00000000,4.00000000e+01*4.00000000e+01
1,35,9.00000000*18.00000000,2.00000000e+01*2.00000000e+01
1,36,9.00000000*19.00000000,2.00000000e+01*2.00000000e+01
1,37,9.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,38,9.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,39,9.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,40,10.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,41,10.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,42,10.00000000*17.00000000,2.00000000e+01*2.00000000e+01
1,43,10.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,44,10.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,45,11.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,46,11.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,47,11.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,48,11.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,49,11.00000000*15.00000000,4.00000000e+01*4.00000000e+01
1,50,11.00000000*16.00000000,4.00000000e+01*4.00000000e+01
1,51,11.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,52,11.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,53,11.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,54,11.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,55,11.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,56,11.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,57,12.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,58,12.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,59,12.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,60,12.00000000*21.00000000,4.00000000e+01*4.00000000e+01
1,61,12.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,62,13.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,63,13.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,64,13.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,65,13.00000000*8.00000000,8.00000000e+01*8.00000000e+01
1,66,13.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,67,13.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,68,13.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,69,13.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,70,13.00000000*13.00000000,4.00000000e+01*4.00000000e+01
1,71,13.00000000*14.00000000,4.00000000e+01*4.00000000e+01
1,72,13.00000000*15.00000000,2.00000000e+01*2.00000000e+01
1,73,13.00000000*16.00000000,8.00000000e+01*8.00000000e+01
1,74,13.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,75,13.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,76,13.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,77,13.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,78,14.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,79,14.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,80,14.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,81,14.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,82,14.00000000*13.00000000,4.00000000e+01*4.00000000e+01
1,83,14.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,84,14.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,85,14.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,86,15.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,87,15.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,88,15.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,89,15.00000000*8.00000000,8.00000000e+01*8.00000000e+01
1,90,15.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,91,15.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,92,15.00000000*11.00000000,4.00000000e+01*4.00000000e+01
1,93,15.00000000*12.00000000,4.00000000e+01*4.00000000e+01
1,94,15.00000000*13.00000000,2.00000000e+01*2.00000000e+01
1,95,15.00000000*14.00000000,4.00000000e+01*4.00000000e+01
1,96,15.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,97,15.00000000*16.00000000,1.00000000e+01*1.00000000e+01
1,98,15.00000000*17.00000000,1.00000000e+01*1.00000000e+01
1,99,15.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,100,15.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,101,15.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,102,15.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,103,15.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,104,15.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,105,16.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,106,16.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,107,16.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,108,16.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,109,16.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,110,16.00000000*17.00000000,1.00000000e+01*1.00000000e+01
1,111,16.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,112,16.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,113,16.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,114,17.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,115,17.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,116,17.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,117,17.00000000*8.00000000,8.00000000e+01*8.00000000e+01
