grid,nr,cvs,kappas
1,0,1.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,1,1.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,2,1.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,3,1.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,4,1.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,5,1.50000000*13.00000000,8.00000000e+01*8.00000000e+01
1,6,1.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,7,2.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,8,2.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,9,2.00000000*13.50000000,8.00000000e+01*8.00000000e+01
1,10,2.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,11,2.50000000*9.00000000,8.00000000e+01*8.00000000e+01
1,12,2.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,13,2.50000000*10.00000000,8.00000000e+01*8.00000000e+01
1,14,2.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,15,2.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,16,2.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,17,2.50000000*12.00000000,4.00000000e+01*4.00000000e+01
1,18,2.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,19,2.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,20,3.00000000*8.50000000,8.00000000e+01*8.00000000e+01
1,21,3.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,22,3.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,23,3.00000000*13.50000000,8.00000000e+01*8.00000000e+01
1,24,3.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,25,3.50000000*7.00000000,8.00000000e+01*8.00000000e+01
1,26,3.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,27,3.50000000*8.00000000,8.00000000e+01*8.00000000e+01
1,28,3.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,29,3.50000000*9.00000000,8.00000000e+01*8.00000000e+01
1,30,3.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,31,3.50000000*10.00000000,8.00000000e+01*8.00000000e+01
