grid,nr,cvs,kappas
1,307,10.00000000*11.50000000,8.00000000e+01*8.00000000e+01
1,308,10.00000000*12.50000000,4.00000000e+01*4.00000000e+01
1,309,10.00000000*17.50000000,8.00000000e+01*8.00000000e+01
1,310,10.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,311,10.50000000*8.00000000,8.00000000e+01*8.00000000e+01
1,312,10.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,313,10.50000000*9.00000000,8.00000000e+01*8.00000000e+01
1,314,10.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,315,10.50000000*10.00000000,4.00000000e+01*4.00000000e+01
1,316,10.50000000*12.00000000,4.00000000e+01*4.00000000e+01
1,317,10.50000000*17.50000000,8.00000000e+01*8.00000000e+01
1,318,10.50000000*18.00000000,8.00000000e+01*8.00000000e+01
1,319,10.50000000*18.50000000,8.00000000e+01*8.00000000e+01
1,320,11.00000000*7.50000000,8.00000000e+01*8.00000000e+01
1,321,11.00000000*8.50000000,8.00000000e+01*8.00000000e+01
1,322,11.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,323,11.00000000*17.50000000,8.00000000e+01*8.00000000e+01
1,324,11.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,325,11.50000000*7.00000000,8.00000000e+01*8.00000000e+01
1,326,11.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,327,11.50000000*8.00000000,8.00000000e+01*8.00000000e+01
1,328,11.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,329,11.50000000*9.00000000,8.00000000e+01*8.00000000e+01
1,330,11.50000000*18.00000000,8.00000000e+01*8.00000000e+01
1,331,11.50000000*18.50000000,8.00000000e+01*8.00000000e+01
1,332,12.00000000*6.50000000,8.00000000e+01*8.00000000e+01
1,333,12.00000000*7.50000000,8.00000000e+01*8.00000000e+01
1,334,12.00000000*8.50000000,8.00000000e+01*8.00000000e+01
1,335,12.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,336,12.00000000*17.50000000,8.00000000e+01*8.00000000e+01
1,337,12.50000000*5.50000000,8.00000000e+01*8.00000000e+01
1,338,12.50000000*6.00000000,8.00000000e+01*8.00000000e+01
1,339,12.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,340,12.50000000*7.00000000,8.00000000e+01*8.00000000e+01
1,341,12.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,342,12.50000000*8.00000000,8.00000000e+01*8.00000000e+01
1,343,12.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,344,12.50000000*9.00000000,4.00000000e+01*4.00000000e+01
1,345,12.50000000*18.00000000,8.00000000e+01*8.00000000e+01
1,346,12.50000000*18.50000000,8.00000000e+01*8.00000000e+01
1,347,13.00000000*5.50000000,8.00000000e+01*8.00000000e+01
1,348,13.00000000*6.50000000,8.00000000e+01*8.00000000e+01
1,349,13.00000000*7.50000000,8.00000000e+01*8.00000000e+01
1,350,13.00000000*8.50000000,4.00000000e+01*4.00000000e+01
1,351,13.00000000*17.50000000,8.00000000e+01*8.00000000e+01
1,352,13.50000000*5.00000000,8.00000000e+01*8.00000000e+01
1,353,13.50000000*5.50000000,8.00000000e+01*8.00000000e+01
1,354,13.50000000*6.00000000,4.00000000e+01*4.00000000e+01
1,355,13.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,356,13.50000000*7.00000000,4.00000000e+01*4.00000000e+01
1,357,13.50000000*7.50000000,4.00000000e+01*4.00000000e+01
1,358,13.50000000*8.00000000,4.00000000e+01*4.00000000e+01
1,359,13.50000000*8.50000000,4.00000000e+01*4.00000000e+01
1,360,13.50000000*9.00000000,4.00000000e+01*4.00000000e+01
1,361,13.50000000*17.50000000,8.00000000e+01*8.00000000e+01
1,362,14.00000000*6.50000000,4.00000000e+01*4.00000000e+01
1,363,14.00000000*7.50000000,8.00000000e+01*8.00000000e+01
1,364,14.00000000*9.50000000,4.00000000e+01*4.00000000e+01
1,365,14.50000000*7.00000000,4.00000000e+01*4.00000000e+01
1,366,14.50000000*7.50000000,4.00000000e+01*4.00000000e+01
1,367,14.50000000*8.00000000,4.00000000e+01*4.00000000e+01
1,368,14.50000000*8.50000000,4.00000000e+01*4.00000000e+01
1,369,14.50000000*9.00000000,4.00000000e+01*4.00000000e+01
1,370,14.50000000*17.00000000,8.00000000e+01*8.00000000e+01
1,371,14.50000000*17.50000000,8.00000000e+01*8.00000000e+01
1,372,15.00000000*8.50000000,4.00000000e+01*4.00000000e+01
1,373,15.00000000*9.50000000,4.00000000e+01*4.00000000e+01
1,374,15.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,375,15.50000000*6.00000000,4.00000000e+01*4.00000000e+01
1,376,15.50000000*6.50000000,4.00000000e+01*4.00000000e+01
1,377,15.50000000*8.00000000,4.00000000e+01*4.00000000e+01
1,378,15.50000000*9.00000000,4.00000000e+01*4.00000000e+01
1,379,15.50000000*17.00000000,8.00000000e+01*8.00000000e+01
1,380,15.50000000*17.50000000,8.00000000e+01*8.00000000e+01
1,381,16.00000000*4.50000000,4.00000000e+01*4.00000000e+01
1,382,16.00000000*6.50000000,4.00000000e+01*4.00000000e+01
1,383,16.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,384,16.50000000*3.50000000,8.00000000e+01*8.00000000e+01
1,385,16.50000000*4.00000000,8.00000000e+01*8.00000000e+01
1,386,16.50000000*6.00000000,4.00000000e+01*4.00000000e+01
1,387,16.50000000*6.50000000,4.00000000e+01*4.00000000e+01
1,388,16.50000000*7.00000000,8.00000000e+01*8.00000000e+01
1,389,16.50000000*8.00000000,8.00000000e+01*8.00000000e+01
1,390,16.50000000*9.00000000,8.00000000e+01*8.00000000e+01
1,391,16.50000000*14.00000000,8.00000000e+01*8.00000000e+01
1,392,16.50000000*15.00000000,8.00000000e+01*8.00000000e+01
1,393,16.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,394,16.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,395,17.00000000*4.50000000,8.00000000e+01*8.00000000e+01
1,396,17.00000000*5.50000000,8.00000000e+01*8.00000000e+01
1,397,17.00000000*6.50000000,8.00000000e+01*8.00000000e+01
1,398,17.00000000*7.50000000,8.00000000e+01*8.00000000e+01
1,399,17.00000000*8.50000000,8.00000000e+01*8.00000000e+01
1,400,17.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,401,17.00000000*13.50000000,8.00000000e+01*8.00000000e+01
1,402,17.00000000*14.50000000,8.00000000e+01*8.00000000e+01
1,403,17.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,404,17.50000000*6.00000000,8.00000000e+01*8.00000000e+01
1,405,17.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,406,17.50000000*7.00000000,8.00000000e+01*8.00000000e+01
1,407,17.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,408,17.50000000*8.00000000,8.00000000e+01*8.00000000e+01
