grid,nr,cvs,kappas
2,0,3.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,1,3.50000000*13.00000000,8.00000000e+01*8.00000000e+01
2,2,3.50000000*13.50000000,8.00000000e+01*8.00000000e+01
2,3,3.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,4,3.50000000*17.00000000,8.00000000e+01*8.00000000e+01
2,5,3.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,6,4.00000000*13.50000000,8.00000000e+01*8.00000000e+01
2,7,4.00000000*16.50000000,8.00000000e+01*8.00000000e+01
2,8,4.00000000*17.50000000,8.00000000e+01*8.00000000e+01
2,9,4.50000000*10.50000000,8.00000000e+01*8.00000000e+01
2,10,4.50000000*11.00000000,8.00000000e+01*8.00000000e+01
2,11,4.50000000*11.50000000,8.00000000e+01*8.00000000e+01
2,12,4.50000000*12.50000000,8.00000000e+01*8.00000000e+01
2,13,4.50000000*13.00000000,8.00000000e+01*8.00000000e+01
2,14,4.50000000*13.50000000,8.00000000e+01*8.00000000e+01
2,15,4.50000000*14.50000000,8.00000000e+01*8.00000000e+01
2,16,4.50000000*15.00000000,4.00000000e+01*4.00000000e+01
2,17,4.50000000*15.50000000,8.00000000e+01*8.00000000e+01
2,18,4.50000000*16.50000000,8.00000000e+01*8.00000000e+01
2,19,4.50000000*17.00000000,8.00000000e+01*8.00000000e+01
2,20,4.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,21,5.00000000*10.50000000,8.00000000e+01*8.00000000e+01
2,22,5.00000000*12.50000000,4.00000000e+01*4.00000000e+01
2,23,5.00000000*13.50000000,2.00000000e+01*2.00000000e+01
2,24,5.00000000*14.50000000,4.00000000e+01*4.00000000e+01
2,25,5.00000000*15.50000000,4.00000000e+01*4.00000000e+01
2,26,5.00000000*17.50000000,8.00000000e+01*8.00000000e+01
2,27,5.50000000*10.50000000,8.00000000e+01*8.00000000e+01
2,28,5.50000000*12.50000000,2.00000000e+01*2.00000000e+01
2,29,5.50000000*13.50000000,2.00000000e+01*2.00000000e+01
2,30,5.50000000*14.50000000,1.00000000e+01*1.00000000e+01
2,31,5.50000000*15.50000000,2.00000000e+01*2.00000000e+01
2,32,5.50000000*16.00000000,4.00000000e+01*4.00000000e+01
2,33,5.50000000*16.50000000,4.00000000e+01*4.00000000e+01
2,34,5.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,35,5.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,36,5.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,37,5.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,38,6.00000000*16.50000000,4.00000000e+01*4.00000000e+01
2,39,6.00000000*18.50000000,8.00000000e+01*8.00000000e+01
2,40,6.50000000*10.50000000,8.00000000e+01*8.00000000e+01
2,41,6.50000000*11.00000000,8.00000000e+01*8.00000000e+01
2,42,6.50000000*11.50000000,4.00000000e+01*4.00000000e+01
2,43,6.50000000*12.50000000,2.00000000e+01*2.00000000e+01
2,44,6.50000000*13.00000000,1.00000000e+01*1.00000000e+01
2,45,6.50000000*13.50000000,4.00000000e+01*4.00000000e+01
2,46,6.50000000*14.00000000,4.00000000e+01*4.00000000e+01
2,47,6.50000000*14.50000000,4.00000000e+01*4.00000000e+01
2,48,6.50000000*16.50000000,2.00000000e+01*2.00000000e+01
2,49,6.50000000*17.50000000,2.00000000e+01*2.00000000e+01
2,50,6.50000000*18.00000000,4.00000000e+01*4.00000000e+01
2,51,6.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,52,6.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,53,6.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,54,6.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,55,6.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,56,6.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,57,6.50000000*22.50000000,8.00000000e+01*8.00000000e+01
2,58,6.50000000*23.00000000,8.00000000e+01*8.00000000e+01
2,59,6.50000000*23.50000000,8.00000000e+01*8.00000000e+01
2,60,7.00000000*10.50000000,8.00000000e+01*8.00000000e+01
2,61,7.00000000*11.50000000,4.00000000e+01*4.00000000e+01
2,62,7.00000000*14.50000000,1.00000000e+01*1.00000000e+01
2,63,7.00000000*17.50000000,4.00000000e+01*4.00000000e+01
2,64,7.00000000*18.50000000,4.00000000e+01*4.00000000e+01
2,65,7.00000000*19.50000000,8.00000000e+01*8.00000000e+01
2,66,7.00000000*20.50000000,8.00000000e+01*8.00000000e+01
2,67,7.00000000*21.50000000,8.00000000e+01*8.00000000e+01
2,68,7.00000000*23.50000000,8.00000000e+01*8.00000000e+01
2,69,7.50000000*8.50000000,8.00000000e+01*8.00000000e+01
2,70,7.50000000*9.00000000,8.00000000e+01*8.00000000e+01
2,71,7.50000000*9.50000000,8.00000000e+01*8.00000000e+01
2,72,7.50000000*10.50000000,8.00000000e+01*8.00000000e+01
2,73,7.50000000*11.00000000,4.00000000e+01*4.00000000e+01
2,74,7.50000000*11.50000000,8.00000000e+01*8.00000000e+01
2,75,7.50000000*13.50000000,8.00000000e+01*8.00000000e+01
2,76,7.50000000*14.50000000,8.00000000e+01*8.00000000e+01
2,77,7.50000000*15.00000000,2.00000000e+01*2.00000000e+01
2,78,7.50000000*15.50000000,2.00000000e+01*2.00000000e+01
2,79,7.50000000*16.50000000,2.00000000e+01*2.00000000e+01
2,80,7.50000000*17.50000000,8.00000000e+01*8.00000000e+01
2,81,7.50000000*18.00000000,8.00000000e+01*8.00000000e+01
2,82,7.50000000*18.50000000,8.00000000e+01*8.00000000e+01
2,83,7.50000000*19.00000000,4.00000000e+01*4.00000000e+01
2,84,7.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,85,7.50000000*20.00000000,8.00000000e+01*8.00000000e+01
2,86,7.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,87,7.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,88,7.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,89,7.50000000*22.50000000,8.00000000e+01*8.00000000e+01
2,90,7.50000000*23.00000000,8.00000000e+01*8.00000000e+01
2,91,7.50000000*23.50000000,8.00000000e+01*8.00000000e+01
2,92,8.00000000*8.50000000,8.00000000e+01*8.00000000e+01
2,93,8.00000000*9.50000000,8.00000000e+01*8.00000000e+01
2,94,8.00000000*10.50000000,8.00000000e+01*8.00000000e+01
2,95,8.00000000*11.50000000,4.00000000e+01*4.00000000e+01
2,96,8.00000000*13.50000000,4.00000000e+01*4.00000000e+01
2,97,8.00000000*16.50000000,2.00000000e+01*2.00000000e+01
2,98,8.00000000*18.50000000,2.00000000e+01*2.00000000e+01
2,99,8.00000000*20.50000000,8.00000000e+01*8.00000000e+01
2,100,8.00000000*21.50000000,8.00000000e+01*8.00000000e+01
2,101,8.50000000*7.50000000,8.00000000e+01*8.00000000e+01
2,102,8.50000000*8.00000000,8.00000000e+01*8.00000000e+01
2,103,8.50000000*8.50000000,8.00000000e+01*8.00000000e+01
2,104,8.50000000*9.00000000,8.00000000e+01*8.00000000e+01
2,105,8.50000000*9.50000000,8.00000000e+01*8.00000000e+01
2,106,8.50000000*10.00000000,8.00000000e+01*8.00000000e+01
2,107,8.50000000*10.50000000,4.00000000e+01*4.00000000e+01
2,108,8.50000000*11.00000000,4.00000000e+01*4.00000000e+01
2,109,8.50000000*11.50000000,4.00000000e+01*4.00000000e+01
2,110,8.50000000*12.50000000,4.00000000e+01*4.00000000e+01
2,111,8.50000000*13.00000000,4.00000000e+01*4.00000000e+01
2,112,8.50000000*13.50000000,4.00000000e+01*4.00000000e+01
2,113,8.50000000*14.00000000,4.00000000e+01*4.00000000e+01
2,114,8.50000000*14.50000000,4.00000000e+01*4.00000000e+01
2,115,8.50000000*15.00000000,4.00000000e+01*4.00000000e+01
2,116,8.50000000*15.50000000,4.00000000e+01*4.00000000e+01
2,117,8.50000000*16.00000000,4.00000000e+01*4.00000000e+01
2,118,8.50000000*16.50000000,4.00000000e+01*4.00000000e+01
2,119,8.50000000*17.50000000,2.00000000e+01*2.00000000e+01
2,120,8.50000000*18.00000000,2.00000000e+01*2.00000000e+01
2,121,8.50000000*18.50000000,4.00000000e+01*4.00000000e+01
2,122,8.50000000*19.00000000,8.00000000e+01*8.00000000e+01
2,123,8.50000000*19.50000000,8.00000000e+01*8.00000000e+01
2,124,8.50000000*20.00000000,4.00000000e+01*4.00000000e+01
2,125,8.50000000*20.50000000,8.00000000e+01*8.00000000e+01
2,126,8.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,127,8.50000000*22.50000000,8.00000000e+01*8.00000000e+01
2,128,8.50000000*23.00000000,8.00000000e+01*8.00000000e+01
2,129,8.50000000*23.50000000,8.00000000e+01*8.00000000e+01
2,130,9.00000000*7.50000000,8.00000000e+01*8.00000000e+01
2,131,9.00000000*8.50000000,8.00000000e+01*8.00000000e+01
2,132,9.00000000*10.50000000,4.00000000e+01*4.00000000e+01
2,133,9.00000000*11.50000000,4.00000000e+01*4.00000000e+01
2,134,9.00000000*13.50000000,2.00000000e+01*2.00000000e+01
2,135,9.00000000*16.50000000,2.00000000e+01*2.00000000e+01
2,136,9.00000000*18.50000000,2.00000000e+01*2.00000000e+01
2,137,9.00000000*19.50000000,2.00000000e+01*2.00000000e+01
2,138,9.00000000*20.50000000,8.00000000e+01*8.00000000e+01
2,139,9.00000000*21.50000000,8.00000000e+01*8.00000000e+01
2,140,9.00000000*22.50000000,8.00000000e+01*8.00000000e+01
2,141,9.00000000*23.50000000,8.00000000e+01*8.00000000e+01
2,142,9.50000000*7.50000000,8.00000000e+01*8.00000000e+01
2,143,9.50000000*8.00000000,8.00000000e+01*8.00000000e+01
2,144,9.50000000*8.50000000,8.00000000e+01*8.00000000e+01
2,145,9.50000000*9.00000000,4.00000000e+01*4.00000000e+01
2,146,9.50000000*9.50000000,4.00000000e+01*4.00000000e+01
2,147,9.50000000*10.00000000,2.00000000e+01*2.00000000e+01
2,148,9.50000000*10.50000000,4.00000000e+01*4.00000000e+01
2,149,9.50000000*11.00000000,8.00000000e+01*8.00000000e+01
2,150,9.50000000*11.50000000,8.00000000e+01*8.00000000e+01
2,151,9.50000000*12.00000000,8.00000000e+01*8.00000000e+01
2,152,9.50000000*12.50000000,4.00000000e+01*4.00000000e+01
2,153,9.50000000*13.00000000,4.00000000e+01*4.00000000e+01
2,154,9.50000000*13.50000000,4.00000000e+01*4.00000000e+01
2,155,9.50000000*14.50000000,4.00000000e+01*4.00000000e+01
2,156,9.50000000*15.00000000,2.00000000e+01*2.00000000e+01
2,157,9.50000000*15.50000000,4.00000000e+01*4.00000000e+01
2,158,9.50000000*16.50000000,2.00000000e+01*2.00000000e+01
2,159,9.50000000*18.50000000,4.00000000e+01*4.00000000e+01
2,160,9.50000000*19.00000000,4.00000000e+01*4.00000000e+01
2,161,9.50000000*19.50000000,4.00000000e+01*4.00000000e+01
2,162,9.50000000*20.00000000,4.00000000e+01*4.00000000e+01
2,163,9.50000000*20.50000000,4.00000000e+01*4.00000000e+01
2,164,9.50000000*21.00000000,8.00000000e+01*8.00000000e+01
2,165,9.50000000*21.50000000,8.00000000e+01*8.00000000e+01
2,166,9.50000000*22.00000000,8.00000000e+01*8.00000000e+01
2,167,9.50000000*22.50000000,8.00000000e+01*8.00000000e+01
2,168,9.50000000*23.00000000,8.00000000e+01*8.00000000e+01
2,169,9.50000000*23.50000000,8.00000000e+01*8.00000000e+01
2,170,10.00000000*9.50000000,4.00000000e+01*4.00000000e+01
2,171,10.00000000*11.50000000,2.00000000e+01*2.00000000e+01
2,172,10.00000000*12.50000000,2.00000000e+01*2.00000000e+01
2,173,10.00000000*13.50000000,8.00000000e+01*8.00000000e+01
2,174,10.00000000*14.50000000,8.00000000e+01*8.00000000e+01
2,175,10.00000000*18.50000000,8.00000000e+01*8.00000000e+01
2,176,10.00000000*19.50000000,8.00000000e+01*8.00000000e+01
2,177,10.00000000*22.50000000,4.00000000e+01*4.00000000e+01
2,178,10.50000000*8.50000000,8.00000000e+01*8.00000000e+01
2,179,10.50000000*9.00000000,2.00000000e+01*2.00000000e+01
2,180,10.50000000*9.50000000,8.00000000e+01*8.00000000e+01
2,181,10.50000000*10.00000000,8.00000000e+01*8.00000000e+01
2,182,10.50000000*10.50000000,2.00000000e+01*2.00000000e+01
