grid,nr,cvs,kappas
1,0,-0.50000000*0.50000000,8.00000000e+01*8.00000000e+01
1,1,-0.50000000*1.50000000,8.00000000e+01*8.00000000e+01
1,2,-0.50000000*3.50000000,8.00000000e+01*8.00000000e+01
1,3,-0.50000000*5.50000000,8.00000000e+01*8.00000000e+01
1,4,-0.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,5,-0.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,6,-0.50000000*8.50000000,1.22500000e+02*1.22500000e+02
1,7,-0.50000000*10.50000000,1.22500000e+02*1.22500000e+02
1,8,-0.50000000*11.50000000,1.22500000e+02*1.22500000e+02
1,9,-0.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,10,-0.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,11,-0.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,12,-0.50000000*16.50000000,1.22500000e+02*1.22500000e+02
1,13,0.00000000*0.50000000,1.22500000e+02*1.22500000e+02
1,14,0.00000000*1.50000000,1.22500000e+02*1.22500000e+02
1,15,0.00000000*3.50000000,1.22500000e+02*1.22500000e+02
1,16,0.00000000*5.50000000,1.22500000e+02*1.22500000e+02
1,17,0.00000000*6.50000000,1.22500000e+02*1.22500000e+02
1,18,0.00000000*7.50000000,1.22500000e+02*1.22500000e+02
1,19,0.00000000*8.50000000,1.22500000e+02*1.22500000e+02
1,20,0.00000000*10.50000000,1.22500000e+02*1.22500000e+02
1,21,0.00000000*11.50000000,1.22500000e+02*1.22500000e+02
1,22,0.00000000*12.50000000,1.22500000e+02*1.22500000e+02
1,23,0.00000000*13.50000000,1.22500000e+02*1.22500000e+02
1,24,0.00000000*14.50000000,8.00000000e+01*8.00000000e+01
1,25,0.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,26,0.50000000*-0.50000000,8.00000000e+01*8.00000000e+01
1,27,0.50000000*0.00000000,1.22500000e+02*1.22500000e+02
1,28,0.50000000*0.50000000,1.22500000e+02*1.22500000e+02
1,29,0.50000000*1.00000000,1.22500000e+02*1.22500000e+02
1,30,0.50000000*1.50000000,8.00000000e+01*8.00000000e+01
