grid,nr,cvs,kappas
1,0,0.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,1,0.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,2,0.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,3,0.50000000*13.00000000,1.40000000e+02*1.40000000e+02
1,4,0.50000000*13.50000000,1.40000000e+02*1.40000000e+02
1,5,1.00000000*11.50000000,1.40000000e+02*1.40000000e+02
1,6,1.00000000*13.50000000,1.40000000e+02*1.40000000e+02
1,7,1.50000000*9.50000000,1.40000000e+02*1.40000000e+02
1,8,1.50000000*10.00000000,1.40000000e+02*1.40000000e+02
1,9,1.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,10,1.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,11,1.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,12,1.50000000*12.00000000,1.40000000e+02*1.40000000e+02
1,13,1.50000000*12.50000000,1.40000000e+02*1.40000000e+02
1,14,1.50000000*13.00000000,1.40000000e+02*1.40000000e+02
1,15,1.50000000*13.50000000,1.22500000e+02*1.22500000e+02
1,16,1.50000000*14.00000000,1.22500000e+02*1.22500000e+02
1,17,1.50000000*14.50000000,1.22500000e+02*1.22500000e+02
1,18,1.50000000*15.00000000,8.00000000e+01*8.00000000e+01
1,19,1.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,20,1.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,21,1.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,22,2.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,23,2.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,24,2.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,25,2.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,26,2.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,27,2.50000000*8.00000000,8.00000000e+01*8.00000000e+01
1,28,2.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,29,2.50000000*9.00000000,8.00000000e+01*8.00000000e+01
1,30,2.50000000*9.50000000,1.40000000e+02*1.40000000e+02
1,31,2.50000000*10.00000000,7.00000000e+01*7.00000000e+01
1,32,2.50000000*10.50000000,7.00000000e+01*7.00000000e+01
1,33,2.50000000*11.00000000,7.00000000e+01*7.00000000e+01
1,34,2.50000000*11.50000000,7.00000000e+01*7.00000000e+01
1,35,2.50000000*12.00000000,7.00000000e+01*7.00000000e+01
1,36,2.50000000*12.50000000,4.00000000e+01*4.00000000e+01
1,37,2.50000000*13.50000000,4.00000000e+01*4.00000000e+01
1,38,2.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,39,2.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,40,2.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,41,2.50000000*17.00000000,8.00000000e+01*8.00000000e+01
1,42,2.50000000*17.50000000,8.00000000e+01*8.00000000e+01
1,43,2.50000000*18.00000000,8.00000000e+01*8.00000000e+01
1,44,2.50000000*18.50000000,8.00000000e+01*8.00000000e+01
1,45,3.00000000*7.50000000,8.00000000e+01*8.00000000e+01
1,46,3.00000000*8.50000000,8.00000000e+01*8.00000000e+01
1,47,3.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,48,3.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,49,3.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,50,3.00000000*13.50000000,1.75000000e+01*1.75000000e+01
1,51,3.00000000*16.50000000,1.40000000e+02*1.40000000e+02
1,52,3.00000000*17.50000000,1.40000000e+02*1.40000000e+02
1,53,3.50000000*5.50000000,1.40000000e+02*1.40000000e+02
1,54,3.50000000*6.00000000,1.40000000e+02*1.40000000e+02
1,55,3.50000000*6.50000000,1.40000000e+02*1.40000000e+02
1,56,3.50000000*7.00000000,8.00000000e+01*8.00000000e+01
1,57,3.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,58,3.50000000*8.00000000,8.00000000e+01*8.00000000e+01
1,59,3.50000000*8.50000000,7.00000000e+01*7.00000000e+01
1,60,3.50000000*9.00000000,3.50000000e+01*3.50000000e+01
1,61,3.50000000*9.50000000,7.00000000e+01*7.00000000e+01
1,62,3.50000000*10.50000000,4.00000000e+01*4.00000000e+01
1,63,3.50000000*11.00000000,4.00000000e+01*4.00000000e+01
1,64,3.50000000*11.50000000,4.00000000e+01*4.00000000e+01
1,65,3.50000000*12.50000000,1.00000000e+01*1.00000000e+01
1,66,3.50000000*13.00000000,1.00000000e+01*1.00000000e+01
1,67,3.50000000*13.50000000,1.00000000e+01*1.00000000e+01
1,68,3.50000000*14.00000000,1.00000000e+01*1.00000000e+01
1,69,3.50000000*14.50000000,2.00000000e+01*2.00000000e+01
1,70,3.50000000*15.00000000,2.00000000e+01*2.00000000e+01
1,71,3.50000000*15.50000000,4.00000000e+01*4.00000000e+01
1,72,3.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,73,3.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,74,3.50000000*17.00000000,1.22500000e+02*1.22500000e+02
1,75,3.50000000*17.50000000,1.22500000e+02*1.22500000e+02
1,76,3.50000000*18.00000000,1.22500000e+02*1.22500000e+02
1,77,3.50000000*18.50000000,8.00000000e+01*8.00000000e+01
1,78,4.00000000*5.50000000,8.00000000e+01*8.00000000e+01
1,79,4.00000000*6.50000000,8.00000000e+01*8.00000000e+01
1,80,4.00000000*7.50000000,8.00000000e+01*8.00000000e+01
1,81,4.00000000*8.50000000,8.00000000e+01*8.00000000e+01
1,82,4.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,83,4.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,84,4.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,85,4.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,86,4.00000000*17.50000000,8.00000000e+01*8.00000000e+01
1,87,4.50000000*4.50000000,8.00000000e+01*8.00000000e+01
1,88,4.50000000*5.00000000,8.00000000e+01*8.00000000e+01
1,89,4.50000000*5.50000000,8.00000000e+01*8.00000000e+01
1,90,4.50000000*6.00000000,8.00000000e+01*8.00000000e+01
1,91,4.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,92,4.50000000*7.00000000,8.00000000e+01*8.00000000e+01
1,93,4.50000000*7.50000000,7.00000000e+01*7.00000000e+01
1,94,4.50000000*8.00000000,7.00000000e+01*7.00000000e+01
1,95,4.50000000*8.50000000,3.50000000e+01*3.50000000e+01
1,96,4.50000000*9.00000000,4.00000000e+01*4.00000000e+01
1,97,4.50000000*9.50000000,1.00000000e+01*1.00000000e+01
1,98,4.50000000*10.00000000,8.00000000e+01*8.00000000e+01
1,99,4.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,100,4.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,101,4.50000000*11.50000000,1.00000000e+01*1.00000000e+01
1,102,4.50000000*12.50000000,1.00000000e+01*1.00000000e+01
1,103,4.50000000*13.00000000,8.00000000e+01*8.00000000e+01
1,104,4.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,105,4.50000000*14.00000000,8.00000000e+01*8.00000000e+01
1,106,4.50000000*14.50000000,2.00000000e+01*2.00000000e+01
1,107,4.50000000*15.00000000,2.00000000e+01*2.00000000e+01
1,108,4.50000000*15.50000000,3.06250000e+01*3.06250000e+01
1,109,4.50000000*16.00000000,6.12500000e+01*6.12500000e+01
1,110,4.50000000*16.50000000,3.06250000e+01*3.06250000e+01
1,111,4.50000000*17.50000000,7.00000000e+01*7.00000000e+01
1,112,4.50000000*18.00000000,1.40000000e+02*1.40000000e+02
1,113,4.50000000*18.50000000,1.40000000e+02*1.40000000e+02
1,114,5.00000000*4.50000000,1.40000000e+02*1.40000000e+02
1,115,5.00000000*8.50000000,3.50000000e+01*3.50000000e+01
1,116,5.00000000*9.50000000,4.00000000e+01*4.00000000e+01
1,117,5.00000000*11.50000000,4.00000000e+01*4.00000000e+01
1,118,5.00000000*12.50000000,1.75000000e+01*1.75000000e+01
1,119,5.00000000*13.50000000,1.75000000e+01*1.75000000e+01
1,120,5.00000000*14.50000000,3.50000000e+01*3.50000000e+01
1,121,5.00000000*15.50000000,3.50000000e+01*3.50000000e+01
1,122,5.00000000*16.50000000,3.50000000e+01*3.50000000e+01
