grid,nr,cvs,kappas
1,0,-0.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,1,-0.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,2,-0.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,3,-0.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,4,-0.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,5,-0.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,6,0.00000000*6.50000000,8.00000000e+01*8.00000000e+01
1,7,0.00000000*7.50000000,8.00000000e+01*8.00000000e+01
1,8,0.00000000*8.50000000,8.00000000e+01*8.00000000e+01
1,9,0.00000000*14.50000000,8.00000000e+01*8.00000000e+01
1,10,0.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,11,0.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,12,0.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,13,0.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,14,0.50000000*8.00000000,8.00000000e+01*8.00000000e+01
1,15,0.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,16,0.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,17,0.50000000*10.00000000,8.00000000e+01*8.00000000e+01
1,18,0.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,19,0.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,20,0.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,21,0.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,22,0.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,23,0.50000000*15.00000000,8.00000000e+01*8.00000000e+01
1,24,0.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,25,0.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,26,0.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,27,1.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,28,1.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,29,1.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,30,1.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,31,1.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,32,1.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,33,1.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,34,1.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,35,1.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,36,1.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,37,1.50000000*15.00000000,8.00000000e+01*8.00000000e+01
1,38,1.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,39,2.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,40,2.50000000*9.00000000,8.00000000e+01*8.00000000e+01
1,41,2.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,42,2.50000000*10.00000000,8.00000000e+01*8.00000000e+01
1,43,2.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,44,3.00000000*8.50000000,8.00000000e+01*8.00000000e+01
1,45,3.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,46,3.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,47,3.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,48,3.50000000*7.00000000,8.00000000e+01*8.00000000e+01
1,49,3.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,50,3.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,51,3.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,52,3.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,53,3.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,54,3.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,55,4.00000000*6.50000000,8.00000000e+01*8.00000000e+01
1,56,4.00000000*7.50000000,8.00000000e+01*8.00000000e+01
1,57,4.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,58,4.00000000*11.50000000,8.00000000e+01*8.00000000e+01
1,59,4.50000000*2.50000000,8.00000000e+01*8.00000000e+01
1,60,4.50000000*3.00000000,8.00000000e+01*8.00000000e+01
1,61,4.50000000*3.50000000,8.00000000e+01*8.00000000e+01
1,62,4.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,63,4.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,64,4.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,65,4.50000000*10.00000000,8.00000000e+01*8.00000000e+01
1,66,4.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,67,4.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,68,4.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,69,5.00000000*2.50000000,8.00000000e+01*8.00000000e+01
1,70,5.00000000*3.50000000,8.00000000e+01*8.00000000e+01
1,71,5.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,72,5.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,73,5.00000000*11.50000000,8.00000000e+01*8.00000000e+01
1,74,5.50000000*2.50000000,8.00000000e+01*8.00000000e+01
1,75,5.50000000*3.00000000,8.00000000e+01*8.00000000e+01
1,76,5.50000000*3.50000000,8.00000000e+01*8.00000000e+01
1,77,5.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,78,5.50000000*7.00000000,8.00000000e+01*8.00000000e+01
1,79,5.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,80,5.50000000*8.00000000,8.00000000e+01*8.00000000e+01
1,81,5.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,82,5.50000000*9.00000000,8.00000000e+01*8.00000000e+01
1,83,5.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,84,5.50000000*10.00000000,8.00000000e+01*8.00000000e+01
1,85,5.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,86,5.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,87,5.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,88,5.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,89,5.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,90,6.00000000*6.50000000,8.00000000e+01*8.00000000e+01
1,91,6.00000000*8.50000000,8.00000000e+01*8.00000000e+01
1,92,6.00000000*9.50000000,8.00000000e+01*8.00000000e+01
1,93,6.00000000*10.50000000,8.00000000e+01*8.00000000e+01
1,94,6.00000000*11.50000000,8.00000000e+01*8.00000000e+01
1,95,6.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,96,6.50000000*4.50000000,8.00000000e+01*8.00000000e+01
1,97,6.50000000*5.00000000,8.00000000e+01*8.00000000e+01
1,98,6.50000000*5.50000000,8.00000000e+01*8.00000000e+01
1,99,6.50000000*6.00000000,8.00000000e+01*8.00000000e+01
1,100,6.50000000*6.50000000,8.00000000e+01*8.00000000e+01
1,101,6.50000000*7.00000000,8.00000000e+01*8.00000000e+01
1,102,6.50000000*7.50000000,8.00000000e+01*8.00000000e+01
1,103,6.50000000*8.00000000,8.00000000e+01*8.00000000e+01
1,104,6.50000000*8.50000000,8.00000000e+01*8.00000000e+01
1,105,6.50000000*9.00000000,8.00000000e+01*8.00000000e+01
1,106,6.50000000*9.50000000,8.00000000e+01*8.00000000e+01
1,107,6.50000000*10.00000000,8.00000000e+01*8.00000000e+01
1,108,6.50000000*10.50000000,8.00000000e+01*8.00000000e+01
1,109,6.50000000*11.00000000,8.00000000e+01*8.00000000e+01
1,110,6.50000000*11.50000000,8.00000000e+01*8.00000000e+01
