1.987500000000000000e+01	1.987500000000000000e+01	4.072219999999999729e-01	7.979000000000000000e+03
1.962500000000000000e+01	1.987500000000000000e+01	5.476229999999999709e-01	7.879000000000000000e+03
1.962500000000000000e+01	1.962500000000000000e+01	9.568950000000000511e-01	7.878000000000000000e+03
1.937500000000000000e+01	1.962500000000000000e+01	1.728971999999999953e+00	7.778000000000000000e+03
1.937500000000000000e+01	1.937500000000000000e+01	2.547496999999999900e+00	7.777000000000000000e+03
1.912500000000000000e+01	1.937500000000000000e+01	4.412232999999999628e+00	7.677000000000000000e+03
1.912500000000000000e+01	1.912500000000000000e+01	6.625123999999999569e+00	7.676000000000000000e+03
1.887500000000000000e+01	1.912500000000000000e+01	9.349261500000000780e+00	7.576000000000000000e+03
1.887500000000000000e+01	1.887500000000000000e+01	1.141907800000000073e+01	7.575000000000000000e+03
1.862500000000000000e+01	1.887500000000000000e+01	1.416419899999999998e+01	7.475000000000000000e+03
1.862500000000000000e+01	1.862500000000000000e+01	1.677031099999999952e+01	7.474000000000000000e+03
1.837500000000000000e+01	1.862500000000000000e+01	2.038427599999999984e+01	7.374000000000000000e+03
1.812500000000000000e+01	1.862500000000000000e+01	2.280436350000000090e+01	7.274000000000000000e+03
1.812500000000000000e+01	1.837500000000000000e+01	2.559126050000000063e+01	7.273000000000000000e+03
1.812500000000000000e+01	1.812500000000000000e+01	2.913837799999999945e+01	7.272000000000000000e+03
1.787500000000000000e+01	1.812500000000000000e+01	3.252775150000000082e+01	7.172000000000000000e+03
1.787500000000000000e+01	1.787500000000000000e+01	3.593630399999999980e+01	7.171000000000000000e+03
1.762500000000000000e+01	1.787500000000000000e+01	3.877640150000000574e+01	7.071000000000000000e+03
1.762500000000000000e+01	1.762500000000000000e+01	4.198504700000000156e+01	7.070000000000000000e+03
1.737500000000000000e+01	1.762500000000000000e+01	4.517303049999999587e+01	6.970000000000000000e+03
1.737500000000000000e+01	1.737500000000000000e+01	4.848126100000000349e+01	6.969000000000000000e+03
1.712500000000000000e+01	1.737500000000000000e+01	5.197075300000000198e+01	6.869000000000000000e+03
1.712500000000000000e+01	1.712500000000000000e+01	5.351496699999999862e+01	6.868000000000000000e+03
1.712500000000000000e+01	1.687500000000000000e+01	5.695033099999999848e+01	6.867000000000000000e+03
1.712500000000000000e+01	1.662500000000000000e+01	6.003552249999999901e+01	6.866000000000000000e+03
1.712500000000000000e+01	1.637500000000000000e+01	6.401048049999999989e+01	6.865000000000000000e+03
1.712500000000000000e+01	1.612500000000000000e+01	6.803065549999999462e+01	6.864000000000000000e+03
1.712500000000000000e+01	1.587500000000000000e+01	7.069351799999999741e+01	6.863000000000000000e+03
1.712500000000000000e+01	1.562500000000000000e+01	7.386569099999999821e+01	6.862000000000000000e+03
1.687500000000000000e+01	1.562500000000000000e+01	7.653186049999999341e+01	6.762000000000000000e+03
1.687500000000000000e+01	1.537500000000000000e+01	8.007972150000000511e+01	6.761000000000000000e+03
1.687500000000000000e+01	1.512500000000000000e+01	8.309953350000000682e+01	6.760000000000000000e+03
1.687500000000000000e+01	1.487500000000000000e+01	8.708035050000000865e+01	6.759000000000000000e+03
1.687500000000000000e+01	1.462500000000000000e+01	9.052698150000000510e+01	6.758000000000000000e+03
1.687500000000000000e+01	1.437500000000000000e+01	9.315084849999999506e+01	6.757000000000000000e+03
1.687500000000000000e+01	1.412500000000000000e+01	9.723672149999998737e+01	6.756000000000000000e+03
1.687500000000000000e+01	1.387500000000000000e+01	1.001275850000000105e+02	6.755000000000000000e+03
1.687500000000000000e+01	1.362500000000000000e+01	1.030953619999999944e+02	6.754000000000000000e+03
1.687500000000000000e+01	1.337500000000000000e+01	1.061367045000000076e+02	6.753000000000000000e+03
1.687500000000000000e+01	1.312500000000000000e+01	1.092104080000000010e+02	6.752000000000000000e+03
1.687500000000000000e+01	1.287500000000000000e+01	1.122324350000000095e+02	6.751000000000000000e+03
1.687500000000000000e+01	1.262500000000000000e+01	1.158655180000000087e+02	6.750000000000000000e+03
1.687500000000000000e+01	1.237500000000000000e+01	1.193211009999999987e+02	6.749000000000000000e+03
1.687500000000000000e+01	1.212500000000000000e+01	1.213725464999999986e+02	6.748000000000000000e+03
1.687500000000000000e+01	1.187500000000000000e+01	1.233536624999999987e+02	6.747000000000000000e+03
1.687500000000000000e+01	1.162500000000000000e+01	1.251950815000000006e+02	6.746000000000000000e+03
1.687500000000000000e+01	1.137500000000000000e+01	1.269174519999999973e+02	6.745000000000000000e+03
1.687500000000000000e+01	1.112500000000000000e+01	1.279771089999999845e+02	6.744000000000000000e+03
1.687500000000000000e+01	1.087500000000000000e+01	1.290956694999999854e+02	6.743000000000000000e+03
1.687500000000000000e+01	1.062500000000000000e+01	1.294471609999999941e+02	6.742000000000000000e+03
1.687500000000000000e+01	1.037500000000000000e+01	1.292047019999999975e+02	6.741000000000000000e+03
1.687500000000000000e+01	1.012500000000000000e+01	1.286190295000000106e+02	6.740000000000000000e+03
1.687500000000000000e+01	9.875000000000000000e+00	1.278391269999999906e+02	6.739000000000000000e+03
1.687500000000000000e+01	9.625000000000000000e+00	1.274263490000000019e+02	6.738000000000000000e+03
1.687500000000000000e+01	9.375000000000000000e+00	1.251560509999999908e+02	6.737000000000000000e+03
1.687500000000000000e+01	9.125000000000000000e+00	1.244589969999999965e+02	6.736000000000000000e+03
1.687500000000000000e+01	8.875000000000000000e+00	1.231562145000000044e+02	6.735000000000000000e+03
