grid,nr,cvs,kappas
1,0,4.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,1,4.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,2,4.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,3,5.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,4,5.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,5,5.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,6,5.50000000*13.00000000,8.00000000e+01*8.00000000e+01
1,7,5.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,8,5.50000000*14.00000000,8.00000000e+01*8.00000000e+01
1,9,5.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,10,5.50000000*15.00000000,8.00000000e+01*8.00000000e+01
1,11,5.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,12,5.50000000*16.00000000,8.00000000e+01*8.00000000e+01
1,13,5.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,14,5.50000000*17.00000000,8.00000000e+01*8.00000000e+01
1,15,5.50000000*17.50000000,8.00000000e+01*8.00000000e+01
1,16,6.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,17,6.00000000*14.50000000,8.00000000e+01*8.00000000e+01
1,18,6.00000000*15.50000000,8.00000000e+01*8.00000000e+01
1,19,6.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,20,6.00000000*17.50000000,8.00000000e+01*8.00000000e+01
1,21,6.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,22,6.50000000*13.00000000,8.00000000e+01*8.00000000e+01
1,23,6.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,24,6.50000000*14.00000000,8.00000000e+01*8.00000000e+01
1,25,6.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,26,6.50000000*15.50000000,8.00000000e+01*8.00000000e+01
1,27,6.50000000*16.50000000,8.00000000e+01*8.00000000e+01
1,28,6.50000000*17.00000000,8.00000000e+01*8.00000000e+01
1,29,6.50000000*17.50000000,8.00000000e+01*8.00000000e+01
1,30,7.00000000*12.50000000,8.00000000e+01*8.00000000e+01
1,31,7.00000000*13.50000000,8.00000000e+01*8.00000000e+01
1,32,7.00000000*14.50000000,8.00000000e+01*8.00000000e+01
1,33,7.00000000*15.50000000,4.00000000e+01*4.00000000e+01
1,34,7.00000000*16.50000000,8.00000000e+01*8.00000000e+01
1,35,7.00000000*17.50000000,8.00000000e+01*8.00000000e+01
1,36,7.50000000*11.50000000,8.00000000e+01*8.00000000e+01
1,37,7.50000000*12.00000000,8.00000000e+01*8.00000000e+01
1,38,7.50000000*12.50000000,8.00000000e+01*8.00000000e+01
1,39,7.50000000*13.50000000,8.00000000e+01*8.00000000e+01
1,40,7.50000000*14.50000000,8.00000000e+01*8.00000000e+01
1,41,7.50000000*15.00000000,8.00000000e+01*8.00000000e+01
