grid,nr,cvs,kappas
1,0,5.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,1,5.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,2,5.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,3,5.00000000*16.00000000,8.00000000e+01*8.00000000e+01
1,4,5.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,5,5.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,6,5.00000000*19.00000000,8.00000000e+01*8.00000000e+01
1,7,5.00000000*20.00000000,8.00000000e+01*8.00000000e+01
1,8,5.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,9,5.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,10,5.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,11,6.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,12,6.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,13,6.00000000*17.00000000,4.00000000e+01*4.00000000e+01
1,14,6.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,15,6.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,16,6.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,17,7.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,18,7.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,19,7.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,20,7.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,21,7.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,22,7.00000000*16.00000000,4.00000000e+01*4.00000000e+01
1,23,7.00000000*17.00000000,4.00000000e+01*4.00000000e+01
1,24,7.00000000*18.00000000,2.00000000e+01*2.00000000e+01
1,25,7.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,26,7.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,27,7.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,28,7.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,29,8.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,30,8.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,31,8.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,32,8.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,33,8.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,34,9.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,35,9.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,36,9.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,37,9.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,38,9.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,39,9.00000000*16.00000000,4.00000000e+01*4.00000000e+01
1,40,9.00000000*17.00000000,2.00000000e+01*2.00000000e+01
1,41,9.00000000*18.00000000,1.00000000e+01*1.00000000e+01
1,42,9.00000000*19.00000000,2.00000000e+01*2.00000000e+01
1,43,9.00000000*20.00000000,1.00000000e+01*1.00000000e+01
1,44,9.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,45,9.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,46,9.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,47,10.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,48,10.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,49,10.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,50,10.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,51,10.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,52,10.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,53,11.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,54,11.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,55,11.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,56,11.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,57,11.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,58,11.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,59,11.00000000*15.00000000,4.00000000e+01*4.00000000e+01
1,60,11.00000000*16.00000000,4.00000000e+01*4.00000000e+01
1,61,11.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,62,11.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,63,11.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,64,11.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,65,12.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,66,12.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,67,12.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,68,12.00000000*15.00000000,4.00000000e+01*4.00000000e+01
1,69,12.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,70,12.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,71,13.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,72,13.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,73,13.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,74,13.00000000*8.00000000,8.00000000e+01*8.00000000e+01
1,75,13.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,76,13.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,77,13.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,78,13.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,79,13.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,80,13.00000000*14.00000000,8.00000000e+01*8.00000000e+01
1,81,13.00000000*15.00000000,2.00000000e+01*2.00000000e+01
1,82,13.00000000*16.00000000,2.00000000e+01*2.00000000e+01
1,83,13.00000000*17.00000000,2.00000000e+01*2.00000000e+01
1,84,13.00000000*18.00000000,4.00000000e+01*4.00000000e+01
1,85,13.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,86,13.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,87,13.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,88,13.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,89,14.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,90,14.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,91,14.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,92,14.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,93,14.00000000*13.00000000,4.00000000e+01*4.00000000e+01
1,94,14.00000000*15.00000000,2.00000000e+01*2.00000000e+01
1,95,14.00000000*17.00000000,4.00000000e+01*4.00000000e+01
1,96,14.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,97,14.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,98,14.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,99,15.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,100,15.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,101,15.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,102,15.00000000*8.00000000,8.00000000e+01*8.00000000e+01
1,103,15.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,104,15.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,105,15.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,106,15.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,107,15.00000000*13.00000000,8.00000000e+01*8.00000000e+01
1,108,15.00000000*14.00000000,1.00000000e+01*1.00000000e+01
1,109,15.00000000*15.00000000,1.00000000e+01*1.00000000e+01
1,110,15.00000000*16.00000000,1.00000000e+01*1.00000000e+01
1,111,15.00000000*17.00000000,4.00000000e+01*4.00000000e+01
1,112,15.00000000*18.00000000,4.00000000e+01*4.00000000e+01
1,113,15.00000000*19.00000000,2.00000000e+01*2.00000000e+01
1,114,15.00000000*20.00000000,4.00000000e+01*4.00000000e+01
1,115,15.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,116,15.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,117,15.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,118,16.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,119,16.00000000*7.00000000,8.00000000e+01*8.00000000e+01
1,120,16.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,121,16.00000000*11.00000000,2.00000000e+01*2.00000000e+01
1,122,16.00000000*13.00000000,1.00000000e+01*1.00000000e+01
1,123,16.00000000*15.00000000,2.00000000e+01*2.00000000e+01
1,124,16.00000000*17.00000000,4.00000000e+01*4.00000000e+01
1,125,16.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,126,16.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,127,16.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,128,17.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,129,17.00000000*6.00000000,4.00000000e+01*4.00000000e+01
1,130,17.00000000*7.00000000,2.00000000e+01*2.00000000e+01
1,131,17.00000000*8.00000000,8.00000000e+01*8.00000000e+01
1,132,17.00000000*9.00000000,8.00000000e+01*8.00000000e+01
1,133,17.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,134,17.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,135,17.00000000*12.00000000,8.00000000e+01*8.00000000e+01
1,136,17.00000000*13.00000000,2.00000000e+01*2.00000000e+01
1,137,17.00000000*14.00000000,4.00000000e+01*4.00000000e+01
1,138,17.00000000*15.00000000,1.00000000e+01*1.00000000e+01
1,139,17.00000000*16.00000000,4.00000000e+01*4.00000000e+01
1,140,17.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,141,17.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,142,17.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,143,17.00000000*20.00000000,4.00000000e+01*4.00000000e+01
1,144,17.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,145,17.00000000*22.00000000,8.00000000e+01*8.00000000e+01
1,146,17.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,147,18.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,148,18.00000000*7.00000000,2.00000000e+01*2.00000000e+01
1,149,18.00000000*11.00000000,2.00000000e+01*2.00000000e+01
1,150,18.00000000*13.00000000,2.00000000e+01*2.00000000e+01
1,151,18.00000000*15.00000000,2.00000000e+01*2.00000000e+01
1,152,18.00000000*19.00000000,4.00000000e+01*4.00000000e+01
1,153,18.00000000*21.00000000,8.00000000e+01*8.00000000e+01
1,154,18.00000000*23.00000000,8.00000000e+01*8.00000000e+01
1,155,19.00000000*5.00000000,8.00000000e+01*8.00000000e+01
1,156,19.00000000*6.00000000,8.00000000e+01*8.00000000e+01
1,157,19.00000000*7.00000000,2.00000000e+01*2.00000000e+01
1,158,19.00000000*9.00000000,2.00000000e+01*2.00000000e+01
1,159,19.00000000*10.00000000,8.00000000e+01*8.00000000e+01
1,160,19.00000000*11.00000000,8.00000000e+01*8.00000000e+01
1,161,19.00000000*12.00000000,1.00000000e+01*1.00000000e+01
1,162,19.00000000*13.00000000,2.00000000e+01*2.00000000e+01
1,163,19.00000000*15.00000000,8.00000000e+01*8.00000000e+01
1,164,19.00000000*16.00000000,8.00000000e+01*8.00000000e+01
1,165,19.00000000*17.00000000,8.00000000e+01*8.00000000e+01
1,166,19.00000000*18.00000000,8.00000000e+01*8.00000000e+01
1,167,19.00000000*19.00000000,8.00000000e+01*8.00000000e+01
